

    0.249999999999997316E-02   -0.494065645841246544-322    0.492260903120040894E+01    0.534288471937179565E+01    0.947564691305160522E+00    0.838870882987976074E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.809569358825683594E+00    0.672926801443099976E+01    0.248115122318267822E+01    0.660813093185424805E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.608726531267166138E+01    0.117252229452133179E+02    0.218573734164237976E+01    0.623869180679321289E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.418408423662185669E+01    0.132870346307754517E+01    0.242259994149208069E+01    0.701568186283111572E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.925117850303649902E+01    0.175741821527481079E+01    0.161697566509246826E+00    0.383168458938598633E-01
    0.249999999999997316E-02   -0.494065645841246544-322    0.111160477995872498E+02    0.397759079933166504E+00    0.132656663656234741E+01    0.830764710903167725E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.728355824947357178E+01    0.300567102432250977E+01    0.742403715848922729E+00    0.391962587833404541E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.111152082681655884E+01    0.121455544829368591E+02    0.245923936367034912E+01    0.859646797180175781E-01
    0.249999999999997316E-02   -0.494065645841246544-322    0.101266247034072876E+02    0.811213731765747070E+00    0.200653940439224243E+01    0.908759236335754395E-01
    0.249999999999997316E-02   -0.494065645841246544-322    0.933000773191452026E+01    0.631216764450073242E-01    0.178452163934707642E+01    0.666360616683959961E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.113194558024406433E+02    0.116141955256462097E+02    0.859116315841674805E+00    0.800487577915191650E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.105727270245552063E+02    0.143192493915557861E+01    0.187222570180892944E+01    0.962030887603759766E-02
    0.249999999999997316E-02   -0.494065645841246544-322    0.239310353994369507E+01    0.933235025405883789E+01    0.183102920651435852E+01    0.163587212562561035E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.121038106083869934E+02    0.119420397281646729E+02    0.980236381292343140E+00    0.198013544082641602E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.556483179330825806E+01    0.114991698265075684E+02    0.346153974533081055E-02    0.596212029457092285E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.377168387174606323E+01    0.249891000986099243E+01    0.601925253868103027E+00    0.150329232215881348E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.413604766130447388E+01    0.516146200895309448E+01    0.157547146081924438E+00    0.894920051097869873E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.503199219703674316E+01    0.182121324539184570E+01    0.167205095291137695E+01    0.241200566291809082E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.103083559870719910E+02    0.771310359239578247E+01    0.905506908893585205E+00    0.726982772350311279E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.717181116342544556E+01    0.773986572027206421E+01    0.372219532728195190E+00    0.164095520973205566E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.377372860908508301E+01    0.914409017562866211E+01    0.343705564737319946E+00    0.825656354427337646E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.829373627901077271E+01    0.229282116889953613E+01    0.243714883923530579E+01    0.955732047557830811E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.366035163402557373E+01    0.108824406266212463E+02    0.183068349957466125E+01    0.648763775825500488E-01
    0.249999999999997316E-02   -0.494065645841246544-322    0.691975772380828857E+01    0.127908682823181152E+02    0.282769650220870972E+00    0.607069969177246094E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.398542284965515137E+00    0.471000665426254272E+01    0.195014819502830505E+01    0.538343966007232666E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.933781296014785767E+01    0.110930073857307434E+02    0.242144763469696045E+01    0.370909571647644043E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.138467288017272949E+02    0.881828695535659790E+01    0.181148454546928406E+01    0.384294331073760986E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.337983012199401855E+01    0.761132723093032837E+01    0.186933860182762146E+01    0.517287015914916992E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.103626090288162231E+02    0.126719388365745544E+02    0.124407187104225159E+01    0.449264347553253174E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.286441683769226074E+01    0.809494626522064209E+01    0.186248242855072021E+01    0.902767539024353027E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.101739898324012756E+02    0.651318037509918213E+01    0.274485796689987183E+00    0.736620843410491943E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.143287834525108337E+02    0.906338304281234741E+01    0.122748211026191711E+01    0.867453336715698242E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.139799040555953979E+02    0.725231814384460449E+01    0.164145231246948242E+00    0.844354629516601562E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.124584531784057617E+02    0.953867387771606445E+01    0.855112075805664062E+00    0.391960442066192627E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.597622454166412354E+01    0.507926017045974731E+01    0.576250404119491577E+00    0.907162427902221680E-01
    0.249999999999997316E-02   -0.494065645841246544-322    0.516134798526763916E+01    0.112275347709655762E+02    0.912560820579528809E+00    0.297751247882843018E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.367743909358978271E+01    0.881090873479843140E+01    0.102101057767868042E+01    0.356311678886413574E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.438127309083938599E+01    0.844941079616546631E+01    0.196539655327796936E+01    0.593563020229339600E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.104691132903099060E+02    0.717145758867263794E+01    0.174674719572067261E+01    0.662984430789947510E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.130827873945236206E+01    0.127406999468803406E+02    0.158783525228500366E+01    0.346104085445404053E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.503153711557388306E+01    0.110829690694808960E+02    0.201047793030738831E+01    0.418620467185974121E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.139208704233169556E+02    0.109021724462509155E+02    0.490770339965820312E+00    0.572967767715454102E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.827498137950897217E+01    0.581707292795181274E+01    0.204373747110366821E+01    0.202827334403991699E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.245436787605285645E+01    0.152908545732498169E+01    0.428855717182159424E+00    0.679920911788940430E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.327952712774276733E+01    0.105942599773406982E+02    0.725966393947601318E+00    0.450068116188049316E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.969851821660995483E+01    0.116257355213165283E+02    0.154026433825492859E+01    0.734623730182647705E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.546487390995025635E+01    0.581323504447937012E-01    0.500206202268600464E+00    0.404430210590362549E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.343470811843872070E+01    0.854646825790405273E+01    0.185853511095046997E+01    0.673761785030364990E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.136948075890541077E+02    0.103920446634292603E+02    0.185649394989013672E+00    0.996588826179504395E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.895016223192214966E+01    0.815944874286651611E+01    0.101025030016899109E+01    0.617924332618713379E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.149742990732192993E+01    0.168440467119216919E+01    0.111303910613059998E+01    0.577684938907623291E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.462429285049438477E+01    0.838174921274185181E+01    0.126787573099136353E+01    0.717119574546813965E-01
    0.249999999999997316E-02   -0.494065645841246544-322    0.118367698788642883E+02    0.114424802660942078E+02    0.600992143154144287E-01    0.527693867683410645E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.116382122039794922E+02    0.101050441265106201E+02    0.104387938976287842E+01    0.274271249771118164E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.115464162826538086E+02    0.483328849077224731E+01    0.265644490718841553E-01    0.880028545856475830E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.113811117410659790E+02    0.791771167516708374E+01    0.946947932243347168E+00    0.542828202247619629E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.667761325836181641E+01    0.944738835096359253E+01    0.230607852339744568E+01    0.611580431461334229E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.138627147674560547E+02    0.996494859457015991E+01    0.237439423799514771E+00    0.383059680461883545E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.101307597756385803E+02    0.853017914295196533E+01    0.187392383813858032E+00    0.553321838378906250E-01
    0.249999999999997316E-02   -0.494065645841246544-322    0.358967810869216919E+01    0.283812528848648071E+01    0.214413374662399292E+01    0.952854037284851074E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.116587883234024048E+02    0.602538251876831055E+01    0.653127580881118774E+00    0.304277241230010986E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.307145923376083374E+01    0.453158032894134521E+01    0.403140187263488770E+00    0.113452255725860596E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.780555635690689087E+01    0.761138999462127686E+01    0.733509957790374756E+00    0.257851183414459229E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.121345058083534241E+02    0.105393890142440796E+02    0.773691534996032715E+00    0.651065886020660400E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.981329619884490967E+01    0.256670564413070679E+01    0.222306028008460999E+01    0.101403236389160156E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.724374890327453613E+01    0.176782691478729248E+01    0.165109261870384216E+01    0.145908355712890625E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.103607600927352905E+02    0.108332090973854065E+02    0.511438250541687012E+00    0.612046718597412109E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.709855914115905762E+01    0.918173986673355103E+01    0.343782305717468262E+00    0.833016633987426758E-02
    0.249999999999997316E-02   -0.494065645841246544-322    0.131661200523376465E+02    0.627774059772491455E+00    0.103648230433464050E+01    0.548509597778320312E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.182097047567367554E+01    0.113573789000511169E+02    0.108444437384605408E+01    0.799156606197357178E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.632566988468170166E+01    0.130946135520935059E+01    0.329965949058532715E+00    0.759177803993225098E-01
    0.249999999999997316E-02   -0.494065645841246544-322    0.115807735919952393E+02    0.652234852313995361E+01    0.961593240499496460E+00    0.428109407424926758E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.709651976823806763E+01    0.215027475357055664E+01    0.241205230355262756E+01    0.414031744003295898E-02
    0.249999999999997316E-02   -0.494065645841246544-322    0.255785554647445679E+01    0.109893147945404053E+02    0.169866830110549927E+01    0.387700438499450684E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.858429640531539917E+01    0.125529954433441162E+02    0.772456526756286621E+00    0.709610402584075928E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.133626204729080200E+02    0.281431150436401367E+01    0.194032937288284302E+01    0.663540303707122803E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.122027644515037537E+02    0.153069484233856201E+01    0.123625665903091431E+01    0.728282034397125244E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.831379204988479614E+01    0.891519719362258911E+01    0.978003591299057007E+00    0.927541971206665039E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.131267407536506653E+02    0.265569293498992920E+01    0.145882844924926758E+01    0.647340059280395508E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.435670316219329834E+00    0.868213081359863281E+01    0.611839294433593750E+00    0.587775230407714844E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.246877849102020264E+01    0.621624380350112915E+01    0.130912303924560547E+01    0.376176714897155762E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.723358869552612305E+01    0.110096812248229980E+01    0.177117019891738892E+01    0.659007191658020020E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.104263660311698914E+02    0.336781209707260132E+01    0.756876915693283081E+00    0.834405601024627686E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.130557945370674133E+02    0.428178548812866211E+01    0.109740719199180603E+01    0.974885702133178711E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.958366692066192627E+01    0.100043479204177856E+02    0.151952236890792847E+01    0.485045015811920166E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.112578740715980530E+02    0.365656381845474243E+01    0.187448695302009583E+01    0.313283979892730713E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.278059065341949463E+01    0.131235080957412720E+01    0.732840597629547119E+00    0.780348181724548340E-01
    0.249999999999997316E-02   -0.494065645841246544-322    0.652359366416931152E+01    0.787162065505981445E+00    0.219931870698928833E+01    0.257835447788238525E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.106892770528793335E+02    0.773754036426544189E+01    0.702651143074035645E+00    0.383602142333984375E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.299230545759201050E+01    0.121052222251892090E+02    0.109505966305732727E+01    0.794928908348083496E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.117914181947708130E+02    0.976368325948715210E+01    0.196480214595794678E+01    0.569717168807983398E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.135265025496482849E+02    0.238172942399978638E+01    0.103377908468246460E+01    0.191375374794006348E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.147375431656837463E+02    0.837358683347702026E+01    0.350624620914459229E+00    0.124542176723480225E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.125618353486061096E+02    0.781426703929901123E+01    0.697069615125656128E+00    0.826673507690429688E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.127194643020629883E+01    0.378944152593612671E+01    0.127791970968246460E+01    0.806473374366760254E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.632609456777572632E+01    0.282405382394790649E+01    0.194372802972793579E+01    0.297465741634368896E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.628594726324081421E+01    0.605156660079956055E+01    0.182866424322128296E+01    0.301249086856842041E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.104138982295989990E+02    0.651289135217666626E+01    0.225087255239486694E+01    0.683864951133728027E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.737138897180557251E+01    0.183403640985488892E+01    0.642080605030059814E-01    0.790415942668914795E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.129522049427032471E+02    0.219563120603561401E+01    0.167332246899604797E+01    0.454906642436981201E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.310270786285400391E+00    0.108649791479110718E+02    0.233652457594871521E+01    0.271472036838531494E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.146578878164291382E+02    0.710427486896514893E+01    0.926514863967895508E+00    0.854525506496429443E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.448880195617675781E+01    0.578419250249862671E+01    0.590997934341430664E-01    0.639448106288909912E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.129627656936645508E+02    0.112912809848785400E+01    0.966013371944427490E+00    0.859261989593505859E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.207839816808700562E+01    0.650076866149902344E+00    0.193346053361892700E+01    0.913351774215698242E-02
    0.249999999999997316E-02   -0.494065645841246544-322    0.112216606736183167E+02    0.119261419177055359E+02    0.423369109630584717E+00    0.850001573562622070E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.709887027740478516E+01    0.205418199300765991E+01    0.132141262292861938E+01    0.143882751464843750E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.550557464361190796E+01    0.102204378843307495E+02    0.989970564842224121E+00    0.461381793022155762E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.100194007158279419E+02    0.289172857999801636E+01    0.248561233282089233E+01    0.189879715442657471E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.279729992151260376E+01    0.263223403692245483E+01    0.155042871832847595E+01    0.720802307128906250E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.384907275438308716E+01    0.182258552312850952E+01    0.915812253952026367E+00    0.436042129993438721E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.920486748218536377E+00    0.844654226303100586E+01    0.127235084772109985E+01    0.484800636768341064E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.126942810416221619E+02    0.621404474973678589E+01    0.226341947913169861E+01    0.324087440967559814E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.970669895410537720E+01    0.234330022335052490E+01    0.497215092182159424E+00    0.910020112991333008E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.637564659118652344E+00    0.112664079666137695E+02    0.150770470499992371E+01    0.723632395267486572E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.522516131401062012E+01    0.118751313090324402E+02    0.579996109008789062E+00    0.308732867240905762E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.716153919696807861E+01    0.673683995008468628E+01    0.203975290060043335E+00    0.262146711349487305E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.760556280612945557E+01    0.883450323343276978E+01    0.220864832401275635E+01    0.599730849266052246E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.754768699407577515E+01    0.886252140998840332E+01    0.115267723798751831E+01    0.910850167274475098E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.889007538557052612E+01    0.505016028881072998E+00    0.175551876425743103E+01    0.859490752220153809E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.128975710272789001E+02    0.990391671657562256E+00    0.236785247921943665E+01    0.241970658302307129E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.127390095591545105E+02    0.488131433725357056E+01    0.263274461030960083E+00    0.942268252372741699E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.706324785947799683E+01    0.782850974798202515E+01    0.220984414219856262E+01    0.488339126110076904E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.883131891489028931E+01    0.641342484951019287E+01    0.172465160489082336E+01    0.328001022338867188E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.739616543054580688E+01    0.450301277637481689E+01    0.144229859113693237E+01    0.568622887134552002E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.271742373704910278E+01    0.127691876888275146E+01    0.237802028656005859E+01    0.276824831962585449E-01
    0.249999999999997316E-02   -0.494065645841246544-322    0.377345412969589233E+01    0.323799741268157959E+01    0.168110191822052002E+01    0.928037762641906738E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.825449377298355103E+01    0.714282107353210449E+01    0.195544153451919556E+01    0.874598920345306396E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.969608366489410400E+01    0.496066004037857056E+01    0.133230656385421753E+01    0.841576993465423584E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.358094841241836548E+01    0.107463658452033997E+02    0.231485843658447266E+01    0.904304325580596924E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.306349843740463257E+01    0.981639933586120605E+01    0.191196754574775696E+01    0.309826552867889404E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.116546380519866943E+02    0.462733989953994751E+01    0.816864371299743652E+00    0.196259438991546631E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.119618564844131470E+01    0.750724953413009644E+01    0.183721587061882019E+01    0.732390224933624268E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.588831692934036255E+01    0.302712768316268921E+01    0.197004750370979309E+01    0.808960437774658203E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.434025228023529053E+01    0.747560501098632812E+00    0.999547094106674194E+00    0.658813893795013428E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.139375135302543640E+02    0.505000996589660645E+01    0.108478948473930359E+01    0.516626179218292236E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.128444615006446838E+02    0.117287121415138245E+02    0.637440234422683716E+00    0.987240314483642578E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.830308020114898682E+01    0.121633832454681396E+02    0.842762291431427002E+00    0.712670683860778809E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.135251507163047791E+02    0.247605085372924805E+01    0.229991599917411804E+01    0.102955579757690430E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.202049195766448975E+01    0.973043400049209595E+01    0.477205961942672729E+00    0.994845747947692871E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.987449616193771362E+01    0.519674527645111084E+01    0.997575968503952026E+00    0.261229515075683594E+00
    0.249999999999997316E-02   -0.494065645841246544-322    0.135077351331710815E+02    0.122391769886016846E+02    0.182486683130264282E+01    0.834898769855499268E+00
