    0.971331596374511719E+00    0.805777853727340698E+01    0.116225019097328186E+01    0.922021925449371338E+01    0.247032822920623272-322
    0.772142708301544189E+01    0.154796415567398071E+01    0.214721322059631348E+01    0.940516591072082520E+00    0.247032822920623272-322
    0.115879306197166443E+02    0.561060053110122681E+01    0.245159834623336792E+01    0.884995460510253906E+01    0.247032822920623272-322
    0.598649829626083374E+01    0.124816083312034607E+02    0.109720349311828613E+01    0.721152365207672119E+01    0.247032822920623272-322
    0.143057978153228760E+02    0.598601961135864258E+01    0.945334732532501221E+00    0.945329070091247559E+01    0.247032822920623272-322
    0.327238976955413818E+01    0.809348022937774658E+01    0.655694007873535156E+00    0.308175981044769287E+01    0.247032822920623272-322
    0.442721307277679443E+01    0.186321145296096802E+01    0.412927269935607910E+00    0.466564774513244629E+01    0.247032822920623272-322
    0.317338407039642334E+01    0.256419277191162109E+01    0.314883738756179810E+00    0.547956705093383789E+01    0.247032822920623272-322
    0.778225064277648926E-01    0.549356794357299805E+01    0.157106876373291016E+01    0.931628406047821045E+01    0.247032822920623272-322
    0.950350016355514526E+01    0.393639534711837769E+01    0.102233693003654480E+01    0.133436262607574463E+01    0.247032822920623272-322
    0.101939767599105835E+02    0.277328807115554810E+01    0.124540477991104126E+01    0.150394439697265625E-01    0.247032822920623272-322
    0.637890994548797607E+00    0.126812511086463928E+02    0.170122414827346802E+01    0.681488454341888428E+01    0.247032822920623272-322
    0.841989845037460327E+01    0.899321943521499634E+01    0.135948687791824341E+01    0.928717136383056641E+01    0.247032822920623272-322
    0.535104811191558838E+01    0.669297122955322266E+01    0.172177940607070923E+01    0.615777015686035156E+01    0.247032822920623272-322
    0.123330643773078918E+02    0.412782615423202515E+01    0.170412272214889526E+01    0.642440795898437500E+01    0.247032822920623272-322
    0.897622883319854736E+01    0.105499325394630432E+02    0.124149516224861145E+01    0.548989713191986084E+01    0.247032822920623272-322
    0.136150386929512024E+02    0.954376471042633057E+01    0.165506824851036072E+01    0.161585271358489990E+01    0.247032822920623272-322
    0.471030771732330322E+00    0.116413869261741638E+02    0.249995738267898560E+01    0.145606696605682373E+01    0.247032822920623272-322
    0.139330163598060608E+02    0.574937337636947632E+01    0.179087445139884949E+01    0.582725644111633301E+01    0.247032822920623272-322
    0.151581913232803345E+01    0.130781710147857666E+01    0.233867406845092773E+01    0.840731859207153320E+01    0.247032822920623272-322
    0.137258917093276978E+01    0.279062712192535400E+01    0.104621738195419312E+01    0.990194559097290039E+01    0.247032822920623272-322
    0.499740064144134521E+01    0.236120027303695679E+01    0.175953328609466553E+01    0.299837350845336914E+01    0.247032822920623272-322
    0.125945413112640381E+02    0.122488100528717041E+02    0.816711932420730591E+00    0.860951900482177734E+01    0.247032822920623272-322
    0.479629486799240112E+01    0.124668774604797363E+02    0.106820285320281982E+01    0.957662343978881836E+01    0.247032822920623272-322
    0.102144661545753479E+02    0.103120697736740112E+02    0.244519099593162537E+01    0.351489067077636719E+01    0.247032822920623272-322
    0.114792904257774353E+02    0.122777510881423950E+02    0.352246463298797607E+00    0.232451498508453369E+01    0.247032822920623272-322
    0.116734054684638977E+02    0.168579399585723877E+01    0.182893395423889160E+01    0.462771058082580566E+01    0.247032822920623272-322
    0.143547686934471130E+02    0.531691062450408936E+01    0.106675878167152405E+01    0.526825964450836182E+01    0.247032822920623272-322
    0.540101945400238037E+01    0.103752278685569763E+02    0.159478351473808289E+01    0.807993829250335693E+01    0.247032822920623272-322
    0.389572262763977051E+01    0.839556264877319336E+01    0.164497777819633484E+01    0.231743872165679932E+01    0.247032822920623272-322
    0.206776946783065796E+01    0.536345958709716797E+00    0.607717037200927734E+00    0.336698412895202637E+01    0.247032822920623272-322
    0.840087354183197021E+01    0.393230175971984863E+01    0.262916833162307739E+00    0.218175053596496582E+00    0.247032822920623272-322
    0.554508626461029053E+01    0.727785599231719971E+01    0.802976042032241821E+00    0.798428595066070557E+01    0.247032822920623272-322
    0.276675134897232056E+01    0.120747182965278625E+02    0.218783587217330933E+01    0.241046369075775146E+01    0.247032822920623272-322
    0.495342582464218140E+01    0.102290233373641968E+02    0.106340840458869934E+01    0.564531207084655762E+01    0.247032822920623272-322
    0.118936353921890259E+02    0.103473592400550842E+02    0.183282509446144104E+01    0.876661717891693115E+01    0.247032822920623272-322
    0.350656718015670776E+01    0.957580673694610596E+01    0.221316665410995483E+01    0.353689789772033691E+01    0.247032822920623272-322
    0.371469855308532715E+00    0.594485437870025635E+01    0.171384781599044800E+01    0.303461790084838867E+01    0.247032822920623272-322
    0.169510781764984131E+01    0.113042815923690796E+02    0.229427024722099304E+01    0.536235749721527100E+01    0.247032822920623272-322
    0.128947368264198303E+02    0.630458950996398926E+00    0.243855401873588562E+01    0.314037501811981201E+01    0.247032822920623272-322
    0.135901772975921631E+02    0.484990149736404419E+01    0.116401657462120056E+01    0.883757472038269043E+00    0.247032822920623272-322
    0.850393205881118774E+01    0.659044325351715088E+01    0.207262784242630005E+00    0.697320163249969482E+01    0.247032822920623272-322
    0.139989745616912842E+02    0.108650457859039307E+01    0.149145632982254028E+01    0.688390851020812988E+01    0.247032822920623272-322
    0.130774766206741333E+02    0.803421270847320557E+01    0.176885724067687988E+00    0.424676537513732910E+01    0.247032822920623272-322
    0.963960260152816772E+01    0.129029929041862488E+02    0.172748714685440063E+00    0.580489754676818848E+01    0.247032822920623272-322
    0.210011243820190430E+01    0.348570555448532104E+01    0.350758880376815796E+00    0.890476346015930176E+01    0.247032822920623272-322
    0.487216740846633911E+01    0.664686626195907593E+01    0.783894509077072144E+00    0.106111526489257812E+01    0.247032822920623272-322
    0.717126131057739258E+01    0.906165897846221924E+00    0.244082003831863403E+01    0.973927080631256104E+01    0.247032822920623272-322
    0.932888209819793701E+01    0.272332662343978882E+01    0.777334421873092651E+00    0.859470188617706299E+01    0.247032822920623272-322
    0.995199680328369141E+00    0.595171189308166504E+01    0.382962226867675781E+00    0.229926228523254395E+01    0.247032822920623272-322
    0.244946032762527466E+01    0.120816951394081116E+02    0.146682888269424438E+01    0.131856501102447510E+01    0.247032822920623272-322
    0.341218650341033936E+01    0.129282998442649841E+02    0.391355007886886597E+00    0.177747368812561035E+01    0.247032822920623272-322
    0.570271521806716919E+01    0.587199968099594116E+01    0.249013528227806091E+01    0.215544760227203369E+01    0.247032822920623272-322
    0.495701998472213745E+01    0.882575893402099609E+01    0.982778966426849365E+00    0.989351093769073486E+01    0.247032822920623272-322
    0.403746217489242554E+01    0.256321257352828979E+01    0.925807356834411621E+00    0.226125419139862061E+01    0.247032822920623272-322
    0.147512429952621460E+02    0.378347742557525635E+01    0.224518835544586182E+01    0.250367462635040283E+01    0.247032822920623272-322
    0.938478648662567139E+01    0.101626464724540710E+02    0.210144191980361938E+01    0.956718087196350098E+01    0.247032822920623272-322
    0.512479931116104126E+01    0.127014060020446777E+02    0.196540430188179016E+01    0.493343591690063477E+01    0.247032822920623272-322
    0.358121305704116821E+01    0.110602896809577942E+02    0.249395087361335754E+01    0.434958636760711670E+01    0.247032822920623272-322
    0.727851927280426025E+01    0.964900314807891846E+00    0.191623091697692871E+01    0.997847735881805420E+01    0.247032822920623272-322
    0.864610433578491211E+01    0.243511033058166504E+01    0.187167972326278687E+00    0.135404765605926514E+01    0.247032822920623272-322
    0.126085549592971802E+02    0.110884155631065369E+02    0.983209013938903809E+00    0.363552272319793701E+01    0.247032822920623272-322
    0.126220303773880005E+02    0.107566435933113098E+02    0.280536115169525146E+00    0.443442583084106445E+01    0.247032822920623272-322
    0.993601799011230469E+01    0.890183705091476440E+01    0.555433332920074463E-01    0.798336386680603027E+01    0.247032822920623272-322
    0.361339867115020752E+01    0.118796061277389526E+02    0.170254215598106384E+01    0.170952677726745605E+01    0.247032822920623272-322
    0.200720340013504028E+01    0.888764083385467529E+01    0.111137047410011292E+01    0.667599081993103027E+01    0.247032822920623272-322
    0.465977489948272705E+00    0.127119131088256836E+02    0.243085175752639771E+01    0.794790208339691162E+01    0.247032822920623272-322
    0.135818025469779968E+02    0.643306988477706909E+01    0.270702242851257324E+00    0.324982643127441406E+01    0.247032822920623272-322
    0.135567417740821838E+02    0.129924637079238892E+02    0.486605614423751831E+00    0.839885711669921875E+01    0.247032822920623272-322
    0.112045776844024658E+02    0.748240053653717041E+00    0.157382294535636902E+01    0.417606055736541748E+01    0.247032822920623272-322
    0.980614900588989258E+01    0.863134026527404785E+00    0.180787205696105957E+01    0.696862161159515381E+01    0.247032822920623272-322
    0.921631246805191040E+01    0.290768682956695557E+01    0.622916519641876221E+00    0.274562358856201172E+01    0.247032822920623272-322
    0.142841291427612305E+02    0.798135095834732056E+01    0.246205434203147888E+01    0.775300920009613037E+01    0.247032822920623272-322
    0.435202181339263916E+01    0.128749848008155823E+02    0.720607340335845947E+00    0.678953409194946289E+01    0.247032822920623272-322
    0.148331594467163086E+02    0.195198178291320801E+00    0.726345479488372803E+00    0.409640252590179443E+01    0.247032822920623272-322
    0.882823437452316284E+01    0.386637508869171143E+00    0.165895476937294006E+01    0.668443202972412109E+01    0.247032822920623272-322
    0.139376986026763916E+02    0.117606759071350098E+00    0.110288381576538086E+01    0.246526837348937988E+01    0.247032822920623272-322
    0.415510386228561401E+01    0.122340071201324463E+02    0.108790457248687744E+01    0.336300730705261230E+00    0.247032822920623272-322
    0.447038412094116211E+01    0.103731489181518555E+02    0.192380547523498535E+01    0.742154121398925781E+01    0.247032822920623272-322
    0.120714783668518066E+01    0.489374232292175293E+01    0.132762029767036438E+01    0.568821430206298828E+01    0.247032822920623272-322
    0.527926862239837646E+01    0.657483059167861938E+01    0.114101111888885498E+01    0.600600421428680420E+01    0.247032822920623272-322
    0.573743730783462524E+01    0.921479308605194092E+01    0.250481516122817993E+00    0.676968693733215332E+00    0.247032822920623272-322
    0.126060202717781067E+02    0.951749074459075928E+01    0.193563446402549744E+01    0.101753115653991699E+01    0.247032822920623272-322
    0.131439337134361267E+02    0.265021854639053345E+01    0.201972991228103638E+01    0.322553932666778564E+01    0.247032822920623272-322
    0.792163610458374023E-01    0.101313769817352295E+02    0.191653102636337280E+01    0.678289651870727539E+01    0.247032822920623272-322
    0.584530770778656006E+01    0.676787465810775757E+01    0.812883377075195312E+00    0.827630460262298584E+01    0.247032822920623272-322
    0.983496487140655518E+01    0.423043549060821533E+01    0.669269710779190063E+00    0.371336340904235840E+00    0.247032822920623272-322
    0.127794438600540161E+02    0.245482122898101807E+01    0.928639471530914307E+00    0.105432868003845215E+00    0.247032822920623272-322
    0.307683169841766357E+01    0.417017382383346558E+01    0.740332901477813721E+00    0.568919360637664795E+01    0.247032822920623272-322
    0.556338161230087280E+01    0.105183422565460205E+00    0.171960160136222839E+01    0.513594865798950195E+01    0.247032822920623272-322
    0.338062137365341187E+01    0.354080277681350708E+01    0.195915922522544861E+01    0.192258894443511963E+01    0.247032822920623272-322
    0.215163767337799072E+01    0.121657845377922058E+02    0.163465082645416260E+01    0.119493603706359863E+01    0.247032822920623272-322
    0.416650235652923584E+01    0.819094526767730713E+01    0.101971924304962158E+01    0.720672011375427246E+00    0.247032822920623272-322
    0.392799764871597290E+01    0.118792489171028137E+02    0.137421995401382446E+01    0.773345887660980225E+01    0.247032822920623272-322
    0.772768110036849976E+01    0.493370187282562256E+01    0.144661575555801392E+01    0.749343872070312500E+01    0.247032822920623272-322
    0.614796549081802368E+01    0.125947511196136475E+02    0.174359500408172607E+01    0.996546089649200439E+01    0.247032822920623272-322
    0.125863140821456909E+02    0.101199121475219727E+02    0.195175588130950928E+01    0.632456541061401367E+01    0.247032822920623272-322
    0.909574449062347412E+01    0.100812008976936340E+02    0.736900418996810913E+00    0.369102954864501953E+01    0.247032822920623272-322
    0.585438698530197144E+01    0.578070408105850220E+01    0.220011472702026367E+01    0.100507855415344238E+01    0.247032822920623272-322
    0.400871694087982178E+01    0.123656799197196960E+02    0.140611380338668823E+00    0.428287804126739502E+01    0.247032822920623272-322
    0.635623097419738770E+01    0.127717935442924500E+02    0.415598601102828979E+00    0.276764571666717529E+01    0.247032822920623272-322
    0.131128719449043274E+02    0.222436922788619995E+01    0.159871816635131836E+01    0.953905105590820312E+01    0.247032822920623272-322
    0.117742305994033813E+02    0.992867815494537354E+01    0.213887512683868408E+01    0.842398405075073242E+00    0.247032822920623272-322
    0.513611465692520142E+01    0.619375193119049072E+01    0.167419612407684326E+01    0.551906764507293701E+01    0.247032822920623272-322
    0.112020760774612427E+02    0.186714619398117065E+01    0.203574374318122864E+01    0.218931436538696289E+01    0.247032822920623272-322
    0.145140945911407471E+02    0.301351106166839600E+01    0.211320504546165466E+01    0.173594653606414795E+01    0.247032822920623272-322
    0.784483551979064941E+01    0.949958682060241699E+01    0.607664883136749268E-01    0.873024463653564453E+00    0.247032822920623272-322
    0.975859612226486206E+01    0.928947955369949341E+01    0.203612744808197021E+01    0.769674658775329590E+01    0.247032822920623272-322
    0.552789956331253052E+01    0.665633738040924072E+01    0.459045171737670898E+00    0.443332910537719727E+01    0.247032822920623272-322
    0.105107769370079041E+02    0.352198606729507446E+01    0.140289992094039917E+01    0.353558719158172607E+01    0.247032822920623272-322
    0.149677661061286926E+02    0.586396980285644531E+01    0.149566426873207092E+01    0.904983162879943848E+01    0.247032822920623272-322
    0.135292831063270569E+02    0.118930127620697021E+02    0.143478676676750183E+01    0.195355415344238281E+00    0.247032822920623272-322
    0.348941445350646973E+01    0.895103836059570312E+01    0.215903356671333313E+01    0.624526202678680420E+01    0.247032822920623272-322
    0.142336758971214294E+02    0.595975494384765625E+01    0.719181597232818604E+00    0.810181856155395508E+01    0.247032822920623272-322
    0.114578533172607422E+02    0.757217895984649658E+01    0.219488754868507385E+01    0.551913022994995117E+01    0.247032822920623272-322
    0.530618458986282349E+01    0.257259225845336914E+01    0.956273972988128662E+00    0.456897974014282227E+01    0.247032822920623272-322
    0.635310977697372437E+01    0.570953702926635742E+01    0.260587036609649658E+00    0.666691124439239502E+01    0.247032822920623272-322
    0.791083037853240967E+01    0.119084665775299072E+02    0.113496780395507812E+01    0.255882203578948975E+01    0.247032822920623272-322
    0.215061396360397339E+01    0.906292200088500977E+01    0.141123592853546143E+01    0.726671218872070312E+00    0.247032822920623272-322
    0.589320749044418335E+01    0.666464543342590332E+01    0.128741502761840820E+01    0.407425165176391602E+00    0.247032822920623272-322
    0.525694817304611206E+01    0.566989207267761230E+01    0.939580947160720825E+00    0.659240841865539551E+01    0.247032822920623272-322
    0.309473007917404175E+01    0.405716353654861450E+01    0.106971412897109985E+01    0.574172139167785645E+01    0.247032822920623272-322
    0.873358190059661865E+01    0.137782496213912964E+01    0.199494570493698120E+01    0.394108355045318604E+01    0.247032822920623272-322
    0.595267832279205322E+01    0.283381783962249756E+01    0.128507792949676514E+01    0.890684962272644043E+01    0.247032822920623272-322
    0.966859370470046997E+01    0.168511521816253662E+01    0.322249829769134521E+00    0.103887140750885010E+01    0.247032822920623272-322
    0.162283837795257568E+01    0.391497123241424561E+01    0.166412934660911560E+01    0.523153543472290039E+00    0.247032822920623272-322
    0.316073298454284668E+00    0.547112798690795898E+01    0.755278617143630981E+00    0.982803583145141602E+01    0.247032822920623272-322
    0.239330559968948364E+01    0.719863814115524292E+01    0.605618953704833984E-01    0.671393036842346191E+01    0.247032822920623272-322
    0.726116895675659180E+01    0.107313567996025085E+02    0.148215278983116150E+01    0.780078589916229248E+01    0.247032822920623272-322
    0.536305457353591919E+01    0.199817895889282227E+00    0.157507941126823425E+01    0.583942174911499023E+01    0.247032822920623272-322
    0.333302378654479980E+01    0.256911158561706543E+00    0.399990826845169067E+00    0.217806816101074219E+01    0.247032822920623272-322
    0.211359053850173950E+01    0.204974514245986938E+01    0.214191913604736328E+01    0.116831004619598389E+01    0.247032822920623272-322
    0.227451503276824951E+01    0.588680648803710938E+01    0.141878083348274231E+01    0.696062028408050537E+01    0.247032822920623272-322
    0.655534118413925171E+01    0.190241318941116333E+01    0.244953423738479614E+01    0.361784815788269043E+01    0.247032822920623272-322
    0.335629552602767944E+01    0.462179422378540039E+01    0.216298654675483704E+01    0.587363719940185547E+01    0.247032822920623272-322
    0.100443291664123535E+02    0.122989636659622192E+02    0.525361299514770508E-01    0.665831744670867920E+01    0.247032822920623272-322
    0.138077634572982788E+02    0.101030519604682922E+02    0.869734585285186768E+00    0.211826801300048828E+01    0.247032822920623272-322
    0.362633317708969116E+01    0.578390270471572876E+01    0.188211590051651001E+01    0.423648059368133545E+01    0.247032822920623272-322
    0.672720193862915039E+01    0.286167484521865845E+01    0.174354881048202515E+01    0.308898568153381348E+01    0.247032822920623272-322
    0.571918755769729614E+01    0.931119579076766968E+01    0.249964579939842224E+01    0.941614687442779541E+01    0.247032822920623272-322
    0.318258941173553467E+01    0.780319041013717651E+01    0.192733973264694214E+01    0.777527749538421631E+01    0.247032822920623272-322
    0.100150117278099060E+02    0.316728597879409790E+01    0.948002785444259644E+00    0.539911210536956787E+01    0.247032822920623272-322
    0.624102652072906494E+01    0.116717296838760376E+02    0.194015696644783020E+01    0.589970231056213379E+01    0.247032822920623272-322
    0.124831098318099976E+02    0.684313994646072388E+01    0.206490293145179749E+01    0.209554731845855713E+01    0.247032822920623272-322
    0.820120543241500854E+01    0.754197180271148682E+00    0.185822576284408569E+01    0.568474411964416504E+01    0.247032822920623272-322
    0.666274487972259521E+01    0.542830842733383179E+01    0.194102302193641663E+01    0.405080318450927734E+00    0.247032822920623272-322
    0.145833858847618103E+02    0.535201877355575562E+01    0.155006423592567444E+01    0.290959835052490234E+01    0.247032822920623272-322
    0.109776619076728821E+02    0.153963518142700195E+01    0.152102112770080566E+00    0.529506623744964600E+01    0.247032822920623272-322
    0.630955964326858521E+01    0.468260526657104492E+01    0.228353098034858704E+01    0.198230504989624023E+01    0.247032822920623272-322
    0.934288948774337769E+01    0.251230967044830322E+01    0.666200816631317139E+00    0.951649785041809082E+01    0.247032822920623272-322
    0.950754582881927490E+01    0.237469214200973511E+01    0.139232307672500610E+01    0.161805152893066406E+00    0.247032822920623272-322
    0.508797436952590942E+01    0.948928195238113403E+01    0.221544325351715088E+01    0.513328313827514648E+01    0.247032822920623272-322
    0.349703907966613770E+01    0.214320337772369385E+01    0.112809449434280396E+01    0.989567875862121582E+01    0.247032822920623272-322
    0.121175175905227661E+02    0.125556260943412781E+02    0.266262739896774292E+00    0.818552315235137939E+01    0.247032822920623272-322
    0.144689601659774780E+02    0.165583556890487671E+01    0.235424548387527466E+01    0.329833090305328369E+01    0.247032822920623272-322
    0.259414047002792358E+01    0.144807922840118408E+01    0.494502782821655273E+00    0.410721957683563232E+01    0.247032822920623272-322
    0.987528920173645020E+01    0.335736078023910522E+01    0.190313607454299927E+00    0.938279628753662109E+00    0.247032822920623272-322
    0.590688675642013550E+01    0.216265159845352173E+01    0.190378040075302124E+01    0.977994084358215332E+01    0.247032822920623272-322
    0.196542978286743164E+01    0.997156357765197754E+01    0.201553493738174438E+01    0.397858440876007080E+01    0.247032822920623272-322
    0.175514280796051025E+01    0.432227969169616699E+01    0.168605506420135498E+01    0.493628978729248047E+00    0.247032822920623272-322
    0.784893929958343506E+01    0.668685835599899292E+01    0.223880395293235779E+01    0.636114478111267090E+01    0.247032822920623272-322
    0.626925677061080933E+01    0.111599576473236084E+01    0.146814018487930298E+01    0.210732400417327881E+01    0.247032822920623272-322
    0.938579946756362915E+01    0.124896234869956970E+02    0.646185874938964844E-01    0.145045340061187744E+01    0.247032822920623272-322
    0.123693358898162842E+02    0.663164877891540527E+01    0.907195955514907837E+00    0.163137316703796387E+00    0.247032822920623272-322
    0.302073508501052856E+01    0.884705519676208496E+01    0.231235712766647339E+01    0.733999490737915039E+01    0.247032822920623272-322
    0.268683135509490967E+01    0.293189501762390137E+01    0.121292099356651306E+01    0.481810688972473145E+01    0.247032822920623272-322
    0.132340845465660095E+02    0.801162242889404297E+00    0.909008383750915527E+00    0.658903241157531738E+01    0.247032822920623272-322
    0.506098955869674683E+01    0.411734151840209961E+01    0.629165470600128174E+00    0.665526270866394043E+01    0.247032822920623272-322
    0.195618063211441040E+01    0.584919476509094238E+01    0.106582000851631165E+01    0.186688721179962158E+01    0.247032822920623272-322
    0.109126925468444824E+02    0.360904318094253540E+01    0.983390212059020996E-01    0.353005468845367432E+01    0.247032822920623272-322
    0.674791842699050903E+01    0.549671775102615356E+01    0.245876356959342957E+01    0.582963287830352783E+01    0.247032822920623272-322
    0.886399447917938232E+01    0.105101504325866699E+02    0.241447865962982178E+01    0.511680185794830322E+01    0.247032822920623272-322
    0.117471608519554138E+02    0.122907075285911560E+02    0.215518712997436523E+01    0.627119958400726318E+01    0.247032822920623272-322
    0.838671773672103882E+01    0.129331016540527344E+02    0.243768513202667236E+01    0.244895040988922119E+01    0.247032822920623272-322
    0.584482938051223755E+01    0.165897840261459351E+01    0.238330826163291931E+01    0.481841862201690674E+01    0.247032822920623272-322
    0.153039246797561646E+01    0.263615483045578003E+01    0.176103562116622925E+00    0.747959434986114502E+01    0.247032822920623272-322
    0.626225441694259644E+01    0.167230135202407837E+01    0.492679178714752197E+00    0.963290810585021973E+01    0.247032822920623272-322
    0.296240419149398804E+01    0.121051974296569824E+02    0.248819872736930847E+01    0.830483198165893555E+01    0.247032822920623272-322
    0.102764073014259338E+02    0.247671025991439819E+01    0.209140166640281677E+01    0.546439170837402344E+01    0.247032822920623272-322
    0.118702393770217896E+02    0.107539230585098267E+01    0.649658590555191040E+00    0.645188927650451660E+01    0.247032822920623272-322
    0.115268093347549438E+02    0.261110436916351318E+01    0.236745029687881470E+00    0.452162384986877441E+01    0.247032822920623272-322
    0.241579324007034302E+01    0.128083266615867615E+02    0.194578766822814941E+01    0.849482417106628418E+01    0.247032822920623272-322
    0.378564924001693726E+01    0.931949222087860107E+01    0.177934318780899048E+00    0.740867674350738525E+01    0.247032822920623272-322
    0.390340536832809448E+01    0.106005471944808960E+02    0.965946763753890991E+00    0.316890299320220947E+01    0.247032822920623272-322
    0.705819368362426758E+01    0.950501549243927002E+01    0.116836071014404297E+01    0.236292302608489990E+01    0.247032822920623272-322
    0.100034871697425842E+02    0.871995484828948975E+01    0.153046548366546631E+00    0.954751849174499512E+01    0.247032822920623272-322
    0.298886060714721680E+01    0.280628085136413574E+01    0.125424653291702271E+01    0.376994371414184570E+01    0.247032822920623272-322
    0.363820552825927734E+01    0.173481166362762451E+01    0.245952889323234558E+01    0.115655243396759033E+01    0.247032822920623272-322
    0.125999754667282104E+02    0.465445536375045776E+01    0.215257152915000916E+01    0.667817831039428711E+01    0.247032822920623272-322
    0.863465309143066406E+01    0.998541110754013062E+01    0.111636772751808167E+01    0.369359016418457031E+01    0.247032822920623272-322
    0.112660056352615356E+02    0.266328036785125732E+01    0.939872413873672485E+00    0.779868006706237793E+01    0.247032822920623272-322
    0.129256054759025574E+02    0.620200341939926147E+01    0.893574208021163940E+00    0.177658736705780029E+01    0.247032822920623272-322
    0.175860196352005005E+01    0.115011418461799622E+02    0.999633818864822388E+00    0.962873101234436035E+00    0.247032822920623272-322
    0.815899908542633057E+01    0.143498718738555908E+01    0.282140374183654785E+00    0.940353274345397949E+01    0.247032822920623272-322
    0.122508502006530762E+02    0.162898433208465576E+01    0.134473189711570740E+01    0.268975794315338135E+01    0.247032822920623272-322
    0.674056738615036011E+01    0.624276340007781982E+00    0.207723617553710938E+01    0.594081580638885498E+01    0.247032822920623272-322
    0.696539551019668579E+01    0.608027827739715576E+01    0.142051279544830322E+01    0.438080787658691406E+01    0.247032822920623272-322
    0.127885437011718750E+02    0.432863432168960571E+01    0.811980664730072021E-01    0.790494203567504883E+01    0.247032822920623272-322
    0.890604257583618164E+01    0.105692792534828186E+02    0.138353124260902405E+01    0.664273917675018311E+01    0.247032822920623272-322
    0.367660045623779297E+01    0.311590576171875000E+01    0.453257858753204346E+00    0.624844014644622803E+01    0.247032822920623272-322
    0.140754961967468262E+02    0.161904752254486084E+01    0.131116852164268494E+01    0.533983111381530762E+01    0.247032822920623272-322
    0.900023281574249268E+00    0.393629151582717896E+01    0.231562450528144836E+01    0.444121003150939941E+01    0.247032822920623272-322
    0.136209100484848022E+02    0.445294827222824097E+01    0.248901695013046265E+01    0.685298442840576172E+01    0.247032822920623272-322
