    0.109320156366317600E+01   -0.188005101009599551E+00    0.859377891752870909E-01    0.448375449421869376E+01    0.759259809690392373E+01    0.115670162821472271E+02    0.608377558198173962E+00    0.102231458482312054E+01    0.656475040721544723E+00    0.491485252433609743E+00    0.432007046407124129E+01    0.103895340577509043E+01    0.361593463112566383E+03   -0.109205824421563693E+04
    0.111421149672330100E+01   -0.229147649837056128E+00    0.114379377171917804E+00    0.571015509171298419E+01    0.774732416349266928E+00    0.115107746143546983E+02    0.687177105294920265E+00    0.173467807402222673E+01    0.494363838538167011E+00    0.570141400100128148E+00    0.415798651358481841E+01    0.103875513316651324E+01    0.347114854525730095E+03   -0.109199302308219603E+04
    0.115798459171086843E+01   -0.238079459406159655E+00    0.115975158567057188E+00    0.631766988073822855E+01    0.251701167133419403E+02    0.114845886790930081E+02    0.688649512720898027E+00    0.157853835211850835E+01    0.497127437971613961E+00    0.567894800866248772E+00    0.413151213206944590E+01    0.103922467532230689E+01    0.299603801418975763E+03   -0.109196699720188099E+04
    0.112907317186539347E+01   -0.209083049722317282E+00    0.987339684843859811E-01    0.912737978689033724E+01    0.249852141452025805E+00    0.115390146682119710E+02    0.486719307288805414E+00    0.282431992578215851E+01    0.753494755944879913E+00    0.462075059663016541E+00    0.417266114162298329E+01    0.103898028545816468E+01    0.306512106006625629E+03   -0.109196557220175305E+04
    0.119940275075681035E+01   -0.231218443535254531E+00    0.983167526770894057E-01    0.509845144528023653E+01    0.270591125810595550E+02    0.114538683471629987E+02    0.580592202651125433E+00    0.109419632217584017E+01    0.334020094848415716E+00    0.724346686660878092E+00    0.379162388456306942E+01    0.103904501168638852E+01    0.338298531269898149E+03   -0.109185398695125923E+04
    0.110685176925228546E+01   -0.175270254227561068E+00    0.737996305083415960E-01    0.605640425964820750E+01    0.956779557247552503E+01    0.114245129860141006E+02    0.593765284243593428E+00    0.143331748893630362E+01    0.354026608141636112E+00    0.769926227933260376E+00    0.413428158387021405E+01    0.103933684019359918E+01    0.327279787117555315E+03   -0.109177056082701506E+04
    0.115313202802861792E+01   -0.221260754320141029E+00    0.107947127331751241E+00    0.522739202598811215E+01    0.585122407162898650E+01    0.114586278911010062E+02    0.717047114778152195E+00    0.134828096231455952E+01    0.359252926817763774E+00    0.740899291351641343E+00    0.408742520723659730E+01    0.103941187101145083E+01    0.354776593769491171E+03   -0.109173639939691884E+04
    0.113855456839904567E+01   -0.192844058245858707E+00    0.106115766066925077E+00    0.540196135508569508E+01    0.916407243830249207E+01    0.114959047572981401E+02    0.544728366998138092E+00    0.123948731100239318E+01    0.504011262944322302E+00    0.621470882341476294E+00    0.409977694867040743E+01    0.103885844422823448E+01    0.327788184037041390E+03   -0.109172631357280034E+04
    0.109692489062516962E+01   -0.157153931198354219E+00    0.720672612549667219E-01    0.565191162770969946E+01    0.773354468463444391E+02    0.114235539989937500E+02    0.641744902587829347E+00    0.135489825999833879E+01    0.349966101185444245E+00    0.852839517302393935E+00    0.433365759237387671E+01    0.103887813110467642E+01    0.403209928189275956E+03   -0.109168569022657653E+04
    0.107502470246620963E+01   -0.162962996949442052E+00    0.931400221595988231E-01    0.461805421251035941E+01    0.450484751891651403E+01    0.115258007016649593E+02    0.591204402823249930E+00    0.118245268360576183E+01    0.575327273137902218E+00    0.661187453997015173E+00    0.398558519368967890E+01    0.103921673413557270E+01    0.377367011347595110E+03   -0.109155701630209978E+04
    0.110494192058934004E+01   -0.163272334567071159E+00    0.746500586899209728E-01    0.105451052147182605E+02    0.212348779050595196E-01    0.114580630536832491E+02    0.763601666152415204E+00    0.330667290993545171E+01    0.487982926404989859E+00    0.563951928521529644E+00    0.423900479648200879E+01    0.103873819892166486E+01    0.398898910820413278E+03   -0.109155080570735367E+04
    0.112362397964814620E+01   -0.164193925340940350E+00    0.808374634598822694E-01    0.568768729952390384E+01    0.205804526881971789E-01    0.115624414399914670E+02    0.572391924046736111E+00    0.198632431538580301E+01    0.605938064992793679E+00    0.560747588007525111E+00    0.422513078843943557E+01    0.103869998694042520E+01    0.365790095021752563E+03   -0.109151703272780151E+04
    0.105478049234582905E+01   -0.148009359961188913E+00    0.893253866171998395E-01    0.652936152572467687E+01    0.719770506067613086E-01    0.115497432116044454E+02    0.604181099138280442E+00    0.220057394257071470E+01    0.640006762153772057E+00    0.557639593963523028E+00    0.395719953086731113E+01    0.103926509931201383E+01    0.333196743266425983E+03   -0.109147031251564476E+04
    0.115933198863109044E+01   -0.237799723954544684E+00    0.118788963964316083E+00    0.446632095848520461E+01    0.459433808451000569E+00    0.115860683616610345E+02    0.501741512636666664E+00    0.116871711736983253E+01    0.619321283506979903E+00    0.548500651527329852E+00    0.417124477758267265E+01    0.103903447774741653E+01    0.354094235726725685E+03   -0.109146447056621582E+04
    0.112042076805000890E+01   -0.197730263383687571E+00    0.871083145264345271E-01    0.758768232105998397E+01    0.270170019481532020E+00    0.113941718331221704E+02    0.576499416023265709E+00    0.263132061747851642E+01    0.363042690113064448E+00    0.835155412464337332E+00    0.404651611859330540E+01    0.103878019405220101E+01    0.337562261407639085E+03   -0.109132574709182245E+04
    0.113329950285987291E+01   -0.176719186885240714E+00    0.831349581850281960E-01    0.936703652265625131E+01    0.679199780868227188E+00    0.114489832271429091E+02    0.728058374211064341E+00    0.281886452545382449E+01    0.455979059059545277E+00    0.623574137355293212E+00    0.419097545371139013E+01    0.103921474736077535E+01    0.347246878498059345E+03   -0.109127970969736862E+04
    0.104083932915714694E+01   -0.137170473632850259E+00    0.668468440875786135E-01    0.607954437586853746E+01    0.978704739301400894E-01    0.115663127746321805E+02    0.556588825281995714E+00    0.215535172798202845E+01    0.716991995917721114E+00    0.567105375541456014E+00    0.393142270725249476E+01    0.103933095403900144E+01    0.370463251166588293E+03   -0.109119071763125612E+04
    0.109100213658561063E+01   -0.161914619952498479E+00    0.976570410332584654E-01    0.522879759851202319E+01    0.173375645483383281E+02    0.114788869275099383E+02    0.679096465947820360E+00    0.125667215347020589E+01    0.438917439261103826E+00    0.867425182786897064E+00    0.402885457452301221E+01    0.103892507269729006E+01    0.393022298566437314E+03   -0.109111936530726689E+04
    0.111749783509887690E+01   -0.184396233318500080E+00    0.867186429839086892E-01    0.439874360139794351E+01    0.335177218931836662E+00    0.116150083680099776E+02    0.489585957447622122E+00    0.129129812680621181E+01    0.728352957480859264E+00    0.562095522682486748E+00    0.436140986201995862E+01    0.103873528885236910E+01    0.339060820797819758E+03   -0.109108998657753978E+04
    0.108115280693654325E+01   -0.165999957268694376E+00    0.848755956251858318E-01    0.432944287499068015E+01    0.223810288390472856E+02    0.114670499788174727E+02    0.497545084381111224E+00    0.936632223585741497E+00    0.409144032318551676E+00    0.975438361382403363E+00    0.424989357723960204E+01    0.103927263738742459E+01    0.295038904402082949E+03   -0.109107499228237475E+04
    0.110013182997760350E+01   -0.179989330916600576E+00    0.803784491265913809E-01    0.578329904133707196E+01    0.905816430123931871E-01    0.115388467570108642E+02    0.486406380396670779E+00    0.201265382135073922E+01    0.636360147529730580E+00    0.577553875352177060E+00    0.428736884523485706E+01    0.103949642627082306E+01    0.360242257398408469E+03   -0.109104904594056848E+04
    0.109267138087485804E+01   -0.167352522064414255E+00    0.755702424072797890E-01    0.697789405517790140E+01    0.160948908984060168E+00    0.115270094857999581E+02    0.677040008991944831E+00    0.219468762805063777E+01    0.532819461302573738E+00    0.461211223892106947E+00    0.411004386578140490E+01    0.103920065168320019E+01    0.378223921422587580E+03   -0.109095302109673457E+04
    0.111560534285300306E+01   -0.198034716369933472E+00    0.771111480573441199E-01    0.438027867172398278E+01    0.839537754607165565E-01    0.115523286931892635E+02    0.561148692118073833E+00    0.124261959044893500E+01    0.533940793574523065E+00    0.566381396965196737E+00    0.413940355742662547E+01    0.103899482706705570E+01    0.401185774908810174E+03   -0.109093366512014359E+04
    0.104089285610873850E+01   -0.144944921016370909E+00    0.645955780106566568E-01    0.608149912724901576E+01    0.334952734646116745E-01    0.115507529194040011E+02    0.564312218580815705E+00    0.217990315826468795E+01    0.684758031639148168E+00    0.531058169138368341E+00    0.415367435791608752E+01    0.103889830262666649E+01    0.398082304599720999E+03   -0.109093273087974330E+04
    0.114330907637563373E+01   -0.191942703696513173E+00    0.774558077848633425E-01    0.781037685954902905E+01    0.167298954631962982E+00    0.115112915789674588E+02    0.463103039337776690E+00    0.264557779951106653E+01    0.653653818681594112E+00    0.537801892945836690E+00    0.434914075352705520E+01    0.103896691893756876E+01    0.329544592502651881E+03   -0.109092279553466369E+04
    0.108221780684931912E+01   -0.134819675572271425E+00    0.704328088439550859E-01    0.662560078746021830E+01    0.119569086964613960E-01    0.114875101852902191E+02    0.688164465541145298E+00    0.237775148919061863E+01    0.440566082640318046E+00    0.750378051184947492E+00    0.427736490676427206E+01    0.103882221759050886E+01    0.369902758743897266E+03   -0.109086785617979740E+04
    0.112568498490720348E+01   -0.217574110684420785E+00    0.111573491105390762E+00    0.553836260827312188E+01    0.193425191601132340E+01    0.114867736711968362E+02    0.519248790395940740E+00    0.170480975600115037E+01    0.552938731851414955E+00    0.749483411975636837E+00    0.416309270806940823E+01    0.103930504896551668E+01    0.334454411635457859E+03   -0.109084794206191168E+04
    0.108570502038473626E+01   -0.194850092189244067E+00    0.930500890738289316E-01    0.565173595531649742E+01    0.513351645744603347E+00    0.115158442676524189E+02    0.416658428150484872E+00    0.191651753730467589E+01    0.657467351400191635E+00    0.659803465556433322E+00    0.408811858985419896E+01    0.103898397373246887E+01    0.328597430179551509E+03   -0.109084618739012649E+04
    0.118306783161841045E+01   -0.240372549017872972E+00    0.974636220540615605E-01    0.403458259701016075E+01    0.101532969295281314E+00    0.115104404848258497E+02    0.461195249504676219E+00    0.106134817881876797E+01    0.432874811487517830E+00    0.683601353592089400E+00    0.397712421511112657E+01    0.103893348843861477E+01    0.361962332341797719E+03   -0.109079259720356322E+04
    0.113460590761407643E+01   -0.200886526769294776E+00    0.109396546530702049E+00    0.515885788546808843E+01    0.447250058842323952E+02    0.115293070626266143E+02    0.553905172806779311E+00    0.122555618488901330E+01    0.617320899994169503E+00    0.645223769387089363E+00    0.420553162606759212E+01    0.103865893585373481E+01    0.365358223703627743E+03   -0.109075466027562356E+04
    0.102725005323042340E+01   -0.111728662207632681E+00    0.751298947225028657E-01    0.708245683082744115E+01    0.343097839386688863E+00    0.114902156906335193E+02    0.604993543172038128E+00    0.255051673789668820E+01    0.583207871549304313E+00    0.819294309739528215E+00    0.400248792358152272E+01    0.103927623902255162E+01    0.355243405811372895E+03   -0.109075430907168516E+04
    0.105143724052607901E+01   -0.146018878161411986E+00    0.743249899836245370E-01    0.475350436703648693E+01    0.347060920877084511E+00    0.115842652415456548E+02    0.666167590299912349E+00    0.156003717684572574E+01    0.658481235729917458E+00    0.578597036409438492E+00    0.415149976065016357E+01    0.103897018953276454E+01    0.366572044029524363E+03   -0.109069634904796294E+04
    0.111387645380818423E+01   -0.183218762073611319E+00    0.770750276051145322E-01    0.522999840841612951E+01    0.219514802698110039E+02    0.114512412019341578E+02    0.572010898245703503E+00    0.116223665785691521E+01    0.408480738713907443E+00    0.710407702879576886E+00    0.418520919051397033E+01    0.103886465236969316E+01    0.413235942087284400E+03   -0.109067163241230173E+04
    0.111671293944820760E+01   -0.164114706758790613E+00    0.912102223992116989E-01    0.702890876120973385E+01    0.155820989702401352E+00    0.114528989177784766E+02    0.561985992112228772E+00    0.240606975605984541E+01    0.422649845793710066E+00    0.811358631793076879E+00    0.436458935015558414E+01    0.103893457123655231E+01    0.332332633568099652E+03   -0.109066043820897676E+04
    0.110499484428391259E+01   -0.173064491240723733E+00    0.872864766125465014E-01    0.583361319835076397E+01    0.155477883546556903E+02    0.114869655314864385E+02    0.726259559109017849E+00    0.156780324454947539E+01    0.511936334699457540E+00    0.657262338671270263E+00    0.405505163646355005E+01    0.103902751347633870E+01    0.306458846993006318E+03   -0.109064851981233824E+04
    0.111816840547091378E+01   -0.158975930559723394E+00    0.822326070088134076E-01    0.561448900937842765E+01    0.106078539762853689E-01    0.115075322706895751E+02    0.534799429756965039E+00    0.193503330018730302E+01    0.470266826800696536E+00    0.782678889544274670E+00    0.434468516549667871E+01    0.103875653582569383E+01    0.353529828867547110E+03   -0.109063857436566445E+04
    0.103267696104402384E+01   -0.128334804049061918E+00    0.688460130764171202E-01    0.719579318104461141E+01    0.752450539800376350E+00    0.114435844806007374E+02    0.540855081694762485E+00    0.239734933609167422E+01    0.515466308564025644E+00    0.831076893072445588E+00    0.394159904489818702E+01    0.103915625381547416E+01    0.327582521479950913E+03   -0.109060941850731388E+04
    0.110905804654500506E+01   -0.174900738282270235E+00    0.835184935583071913E-01    0.610223445448029889E+01    0.190852325857397254E+00    0.114731913396543028E+02    0.690028781507182387E+00    0.197037204259179033E+01    0.363394241774244287E+00    0.629789645833339962E+00    0.389791869245952416E+01    0.103914777560911187E+01    0.349133386867314471E+03   -0.109056052872845885E+04
    0.104908835242313159E+01   -0.141580509060224402E+00    0.844574114294830286E-01    0.739865572909850044E+01    0.595791075961289551E+00    0.114691331912829035E+02    0.562925530853895406E+00    0.239609669372755762E+01    0.540591322353319415E+00    0.765782695505449418E+00    0.401568589250211350E+01    0.103923200824251505E+01    0.352696411824185532E+03   -0.109053719920085609E+04
    0.104175117075387713E+01   -0.141786521804668830E+00    0.787502448399079874E-01    0.578795532631924736E+01    0.329801799829491510E-01    0.114344095149714775E+02    0.634901644397302345E+00    0.213759080758707931E+01    0.355637877799312108E+00    0.982386721083748471E+00    0.416409304087361409E+01    0.103908444294866698E+01    0.371097665060493000E+03   -0.109051500937840592E+04
    0.103377122545834332E+01   -0.159811368434386869E+00    0.766841001017670165E-01    0.563431695456897597E+01    0.669801318480601898E-01    0.115769619361021974E+02    0.470424821211344379E+00    0.201816477661062521E+01    0.774722731111390006E+00    0.602292123763200071E+00    0.412554290440907234E+01    0.103898712207065724E+01    0.369949270360114042E+03   -0.109044022322739124E+04
    0.115599439016993721E+01   -0.182009471834889830E+00    0.940556789921715153E-01    0.693126269260027961E+01    0.100347541992339373E+01    0.114111927763577494E+02    0.587607970418773551E+00    0.205201520347412902E+01    0.282619356475888428E+00    0.928019422920148829E+00    0.422471430130117120E+01    0.103919342369945222E+01    0.354008173968411654E+03   -0.109042226185316304E+04
    0.116883967498279562E+01   -0.231692198777895347E+00    0.998853694816887600E-01    0.919614471572897152E+01    0.143434256664721455E+00    0.113930072218482792E+02    0.675531087129319974E+00    0.281497259038358161E+01    0.291980060350371495E+00    0.609976805534641731E+00    0.399240128848078024E+01    0.103912998460473016E+01    0.360725052872849517E+03   -0.109039950049509162E+04
    0.113612306335217350E+01   -0.189336153875741708E+00    0.897203448530318748E-01    0.592018975201457565E+01    0.169115455171092997E+02    0.114801336324675649E+02    0.481887518759362976E+00    0.157034002961009733E+01    0.557133474896915559E+00    0.804166811569691276E+00    0.405572945155338704E+01    0.103904788097513223E+01    0.382328268270400201E+03   -0.109037143755430316E+04
    0.115110889908340752E+01   -0.201196488164796489E+00    0.761316548094511381E-01    0.577862549655226765E+01    0.467266245516457096E-01    0.114583301059390870E+02    0.447063129265514170E+00    0.199935800374207528E+01    0.417543769185627411E+00    0.779269266320403942E+00    0.405139684364824593E+01    0.103883243947841875E+01    0.340922066611361402E+03   -0.109031444585411055E+04
    0.114172197667623632E+01   -0.198265147310974332E+00    0.886832528519678615E-01    0.598536485398248264E+01    0.832846281676767192E-01    0.115425294718265317E+02    0.665473847435517740E+00    0.198613119958178164E+01    0.524356549443410924E+00    0.521289865672465380E+00    0.431684087615081502E+01    0.103898344477315141E+01    0.352218061200990803E+03   -0.109026688303774017E+04
    0.111817716216708041E+01   -0.195515615504086110E+00    0.111128559396964879E+00    0.523871915122426479E+01    0.113842621893690943E+01    0.115242068923944743E+02    0.598111493217854950E+00    0.158707973218442921E+01    0.531292339214619491E+00    0.726843313832908677E+00    0.391749724351514983E+01    0.103915190034677241E+01    0.344133751730709548E+03   -0.109025107756084299E+04
    0.108525851475316060E+01   -0.181369383774563298E+00    0.802117017378740083E-01    0.475351214544581602E+01    0.631624446661220973E+00    0.115074649609489779E+02    0.425752925288614081E+00    0.138615878431365958E+01    0.549896177719889190E+00    0.687380092386211006E+00    0.424728384094186673E+01    0.103898065518482730E+01    0.366553718243724973E+03   -0.109025053950481743E+04
    0.106978326936303825E+01   -0.166389204529261675E+00    0.100314936733537960E+00    0.653661738892390698E+01    0.309233494723959758E-01    0.114677930163764561E+02    0.671752133250382855E+00    0.234103842142981122E+01    0.443806688459525311E+00    0.726550422014066721E+00    0.406336420188826786E+01    0.103916855598571622E+01    0.377360313289637190E+03   -0.109023981068461057E+04
    0.116761603313073858E+01   -0.221755300838193142E+00    0.122420468670656341E+00    0.683686059793147027E+01    0.101382350867027543E+00    0.114395812841180433E+02    0.702243942666544330E+00    0.223295030516850890E+01    0.283708870726183893E+00    0.690380478077174065E+00    0.422470843296078247E+01    0.103923499684930509E+01    0.347123679917740617E+03   -0.109020455017334689E+04
    0.113761186822959948E+01   -0.214487950488415235E+00    0.864368651266908122E-01    0.444793030761672714E+01    0.228830416007534199E+01    0.115544872972367862E+02    0.449350117787321868E+00    0.111229497796800691E+01    0.626873537594402119E+00    0.572108204467720594E+00    0.414651613750321868E+01    0.103895059735875939E+01    0.315172676396618101E+03   -0.109016756146831449E+04
    0.110347717266099554E+01   -0.184752960021603324E+00    0.739375710252792862E-01    0.600939939565493209E+01    0.524907308743947976E+00    0.115518043134602006E+02    0.461639611274144823E+00    0.196774514094099628E+01    0.685270353701309620E+00    0.624326980629090755E+00    0.408886140533454245E+01    0.103901504651729271E+01    0.298674561981890577E+03   -0.109015327764980884E+04
    0.105155263554992806E+01   -0.124359720836803023E+00    0.701740034400507445E-01    0.900545736212764680E+01    0.629114666543811596E-01    0.115093155702962413E+02    0.559964416955542110E+00    0.299828413220275181E+01    0.674303507564693816E+00    0.605774753310722169E+00    0.403142956708680966E+01    0.103903750121384308E+01    0.350224439458922120E+03   -0.109014415212070935E+04
    0.108193241541514329E+01   -0.185247058817983118E+00    0.100689578114384934E+00    0.464826749203370593E+01    0.133685559000841614E+00    0.114804081733139061E+02    0.642182979575541824E+00    0.137118739284304714E+01    0.366965634346813230E+00    0.750635971974466520E+00    0.416339730273007991E+01    0.103931419030931305E+01    0.354651986098102327E+03   -0.109010543807102863E+04
    0.116214857301425067E+01   -0.218077993776671530E+00    0.116177885510179213E+00    0.722263104853610471E+01    0.260409088371922248E+01    0.114205689608466514E+02    0.700316103742690488E+00    0.205662324221070758E+01    0.365033418308083002E+00    0.683337682964568094E+00    0.421646091790382016E+01    0.103875310600982518E+01    0.334757448846893396E+03   -0.109009580080160640E+04
    0.114100066298903258E+01   -0.204069068581547886E+00    0.102995762678111683E+00    0.714175730898301975E+01    0.240953988534180041E+01    0.114468848520218351E+02    0.543689929759854529E+00    0.206269545179836067E+01    0.487490747138347502E+00    0.710884603513655566E+00    0.416712793229890899E+01    0.103865005251434939E+01    0.341913505125791232E+03   -0.108998051291366210E+04
    0.110911341418829523E+01   -0.217422597190498890E+00    0.981843464650845044E-01    0.557959823117324039E+01    0.718424387810844972E-01    0.115151962729694546E+02    0.512594764127138891E+00    0.189698649064627056E+01    0.570014810076465261E+00    0.551576309750585581E+00    0.398678918895075984E+01    0.103902134484048014E+01    0.305679403691139100E+03   -0.108993432734453791E+04
    0.115075171314837066E+01   -0.198524575340885190E+00    0.897535781868936677E-01    0.523805551770589961E+01    0.344345098327555332E+01    0.114865237477375342E+02    0.521388359335665963E+00    0.126304911985112400E+01    0.445722618673443871E+00    0.655875144437170432E+00    0.419583634295671004E+01    0.103893866684619329E+01    0.409447220947956907E+03   -0.108990283643120301E+04
    0.114180144155716801E+01   -0.213692173604541708E+00    0.104320877897151998E+00    0.544720691223125630E+01    0.591157488693228816E+00    0.115025183445034500E+02    0.630017416757230664E+00    0.174317798033541327E+01    0.450908347783672836E+00    0.717769522204718124E+00    0.402377685492733494E+01    0.103910945494128493E+01    0.332852674609734549E+03   -0.108990112257883379E+04
    0.104488051795737102E+01   -0.133815970744303570E+00    0.728126102330161895E-01    0.775699550764922829E+01    0.254693978192014475E-01    0.114840136460735387E+02    0.687616064861255816E+00    0.268037166579605657E+01    0.507636039236414760E+00    0.665928477705386990E+00    0.402168208825461182E+01    0.103909799423641425E+01    0.408948958332383484E+03   -0.108987694377628804E+04
    0.110109379170920119E+01   -0.154565029079935079E+00    0.694268971935902701E-01    0.924099642725536619E+01    0.333541634434006487E-01    0.114556770227302955E+02    0.489680375499329079E+00    0.313407453513670475E+01    0.560354970068487557E+00    0.782631376767613518E+00    0.414116772258053345E+01    0.103917376114909299E+01    0.318257360971608705E+03   -0.108987657803648744E+04
    0.110939306814291849E+01   -0.209233264967717519E+00    0.903187201521706284E-01    0.678919133421747301E+01    0.240254235981901092E-01    0.114665176795895096E+02    0.594161484078562507E+00    0.230059284784390261E+01    0.429741887536204237E+00    0.686244520468891062E+00    0.404456076305424439E+01    0.103902172463732212E+01    0.369805910749204145E+03   -0.108986268502627672E+04
    0.112938980669386368E+01   -0.191950864867732135E+00    0.992732562359852216E-01    0.109025016463908244E+02    0.688194553630116085E-01    0.114773955213889369E+02    0.640631482176229450E+00    0.334342831882674663E+01    0.603742658500767471E+00    0.568846666681677826E+00    0.429531736760399063E+01    0.103904053926280104E+01    0.321975542773135203E+03   -0.108982751927470167E+04
    0.116999131678625146E+01   -0.207675935833155634E+00    0.102592614688957071E+00    0.681696214933150113E+01    0.379011742670410925E+02    0.115261343951380013E+02    0.551456966664718107E+00    0.169126323945466916E+01    0.651182329177897312E+00    0.538113124284517630E+00    0.428312314346878065E+01    0.103880814034857716E+01    0.350062856018848493E+03   -0.108981221055838432E+04
    0.106894789127472678E+01   -0.147842279555159078E+00    0.700646014568404585E-01    0.626027211810089668E+01    0.257538182896770093E-01    0.114711914218497242E+02    0.589390747075021926E+00    0.226405851159634874E+01    0.449868617748762412E+00    0.849153423623679515E+00    0.435414418197945885E+01    0.103893672960987571E+01    0.346532746571191012E+03   -0.108981117457872347E+04
    0.111035982309463588E+01   -0.192073604058121267E+00    0.848002930505752095E-01    0.877437471660687507E+01    0.595937275957756252E+00    0.115024956680832737E+02    0.622462577944840167E+00    0.280821745239017151E+01    0.675880296099045541E+00    0.509626478814652062E+00    0.399514377143726351E+01    0.103903993786531856E+01    0.372120901070702587E+03   -0.108978275923563479E+04
    0.109410909856525440E+01   -0.172075338216448381E+00    0.912276940933573616E-01    0.822825569435304160E+01    0.948618978753921066E-01    0.114665876351532674E+02    0.690946990054179255E+00    0.267183709011763337E+01    0.453258282915871280E+00    0.582677090320567803E+00    0.434648230366344279E+01    0.103911428218622026E+01    0.395647569531173929E+03   -0.108973301357788978E+04
