    0.104308776826794092E+01    0.155165144369046548E+00    0.251744015003086893E-01    0.950414952908976147E+02    0.113149082010579119E-01    0.667540359497070312E+01    0.187063687427062653E+01    0.145932072401046753E+02    0.206185579299926758E-01    0.110152936431995996E+01    0.345155429866517416E+01    0.100158257144129847E+01    0.990578887844762789E+03   -0.999000000000000022+100   -0.601646350544151520E+01    1
    0.108439193396883904E+01    0.673166104655107400E-01    0.188725425153938475E+00    0.255908382468197253E+02    0.122966723837840462E+03    0.581101131439208984E+01    0.120076034873785445E+00    0.107882291078567505E+02    0.126716816425323486E+01    0.699133530467946573E+00    0.334662646528164265E+01    0.939277032077218688E+00    0.267611723812288282E+01   -0.999000000000000022+100   -0.601896350544151559E+01    1
    0.945787546077675456E+00   -0.993944561203573967E-02   -0.288614231611727112E+00    0.741466031203872888E+00    0.195039497162467712E+00    0.738050901889801025E+01    0.191056074504345585E+00    0.619032740592956543E+01    0.157174193859100342E+01    0.583095193400906542E+00    0.350086229901003687E+01    0.933034385208326711E+00    0.257986979789250412E+02   -0.999000000000000022+100   -0.602146350544152753E+01    1
    0.807848795626720628E+00    0.247340145975507991E+00    0.104404826872655981E+00    0.202322017973623964E+02    0.138698296759924644E+01    0.301813781261444092E+01    0.106162647469970728E+01    0.937575727701187134E+01    0.721677184104919434E+00    0.103814062401961449E+01    0.495867049325182219E+01    0.926641106015474891E+00    0.472413896964294437E+02   -0.999000000000000022+100   -0.602396350544153325E+01    1
    0.911705528204116544E+00   -0.200634058647934321E+00   -0.160300642118486047E+00    0.604945883141637069E+02    0.125483033654380343E+02    0.106775689125061035E+01    0.722895170205221205E+00    0.616594612598419189E+01    0.899285078048706055E-01    0.104098554104806684E+01    0.199835421800779556E+01    0.104043769557843735E+01    0.219659789049893668E+02   -0.999000000000000022+100   -0.602646350544152298E+01    1
    0.908171679016759992E+00   -0.104104627442801925E+00    0.715803542131355358E-01    0.840791551692111284E+03    0.280652935463583075E+01    0.100886417627334595E+02    0.334082342549114120E+00    0.836192339658737183E+01    0.613923668861389160E+00    0.629540514868010881E+00    0.114553137607285183E+01    0.895543186238529465E+00    0.276774095168635554E+02   -0.999000000000000022+100   -0.602896350544150561E+01    1
    0.113622867516571735E+01    0.170924128317252122E+00    0.282999613231720071E+00    0.508742019488290609E+01    0.238618550441840743E-01    0.118433072566986084E+02    0.256375537143399890E+00    0.124577835202217102E+02    0.428395271301269531E+00    0.457584647186135174E+00    0.832926601175525683E+01    0.898794553526795603E+00    0.997992342928595690E+03   -0.999000000000000022+100   -0.603146350544150955E+01    1
    0.116578865473820614E+01   -0.126438164729376690E+00   -0.754261881837121895E-01    0.930286383771907822E+03    0.993954871973340346E+03    0.651330542564392090E+01    0.101050878130494140E+00    0.696761816740036011E+01    0.167038142681121826E+01    0.546203747098876757E+00    0.300368343226237888E+01    0.782360100561659610E+00    0.139338643736309091E+02   -0.999000000000000022+100   -0.603396350544152682E+01    1
    0.117106156833799657E+01   -0.639314314856925942E-01   -0.128560482516780178E+00    0.919403646231267828E+02    0.324972983525397154E+02    0.209227800369262695E+01    0.497553002599746330E+00    0.681858927011489868E+01    0.125909650325775146E+01    0.764256678406921686E+00    0.153155677064312634E+01    0.945773675647946011E+00    0.766998743456143643E+03   -0.999000000000000022+100   -0.603646350544153165E+01    1
    0.718428906605333317E+00   -0.762015655706806128E-01   -0.196288664701056742E+00    0.795378395144400997E+03    0.119795807659983851E+02    0.497187411785125732E+01    0.113596996634030070E+00    0.147931748628616333E+02    0.589883327484130859E+00    0.319709462167228675E+00    0.262350894210596541E+01    0.909592717616556801E+00    0.492796825488671644E+02   -0.999000000000000022+100   -0.603896350544152227E+01    1
    0.118581555545228334E+01    0.449618196098255929E-01    0.151448472380932314E+00    0.688693882970188582E+02    0.157859657192290892E+01    0.119802246093750000E+02    0.151677208503959993E+00    0.146846517920494080E+02    0.186587333679199219E+00    0.325917295486211178E+00    0.301236577245893677E+01    0.855387163287328112E+00    0.114077567751112552E+01   -0.999000000000000022+100   -0.604146350544151556E+01    1
    0.778148410522676026E+00   -0.243849014452888133E-01    0.183439061319396912E+00    0.150059587955831686E-01    0.186717481508376276E+00    0.229869461059570312E+01    0.687284108160126417E+00    0.149534073472023010E+02    0.629734992980957031E+00    0.801403611091356716E+00    0.643327743899337978E+01    0.877863419603145623E+00    0.929214770529822971E+02   -0.999000000000000022+100   -0.604396350544152039E+01    1
    0.126218201968289501E+01    0.171644156665723802E+00    0.223590554871470060E+00    0.621082244275872997E+00    0.771345364132553300E+03    0.120191482305526733E+02    0.103974773687809871E+00    0.118253543972969055E+02    0.106518447399139404E+01    0.695341115020039924E+00    0.751459283640609765E+01    0.820403483989367799E+00    0.212360973010311255E+03   -0.999000000000000022+100   -0.604646350544152966E+01    1
    0.862443945939961765E+00    0.885406735430209618E-01    0.107145320766228569E+00    0.744032226708007993E+01    0.161715533587414417E+01    0.200197720527648926E+01    0.185030249818371662E+01    0.114503341913223267E+02    0.503564238548278809E+00    0.765833201864601132E+00    0.143983978112507627E+01    0.912402373036826697E+00    0.594541780292750204E+02   -0.999000000000000022+100   -0.604896350544152206E+01    1
    0.977949781288508513E+00   -0.120419341162056340E+00    0.158370029266114126E+00    0.671897172575580015E+01    0.638374318202794222E+00    0.145347849130630493E+02    0.137957561967587544E+00    0.876101374626159668E+01    0.110833454132080078E+01    0.695127072956321146E+00    0.210607518356237788E+01    0.868814932138413099E+00    0.175388057309219492E+01   -0.999000000000000022+100   -0.605146350544152156E+01    1
    0.101481772334776510E+01   -0.208679227338699376E-01    0.127848038857823698E+00    0.327465871295658815E+02    0.580767683599483386E+00    0.220772290229797363E+01    0.132714867995761432E+00    0.659094929695129395E+01    0.170168900489807129E+01    0.760390733093870397E+00    0.201065010609167683E+01    0.915043367770142058E+00    0.590010469812748806E+01   -0.999000000000000022+100   -0.605396350544152995E+01    1
    0.138528886152903730E+01    0.102437875763275427E+00   -0.511312591039801527E-02    0.127967665824793603E+00    0.197662727026026136E+00    0.119304946660995483E+02    0.162479044420511598E+01    0.141875392198562622E+02    0.550095915794372559E+00    0.791912116986642545E+00    0.788467558047132400E+01    0.911979763214922468E+00    0.276219034252492612E+01   -0.999000000000000022+100   -0.605646350544151790E+01    1
    0.132631226729104879E+01   -0.145807735809479450E+00    0.190260912715655234E+00    0.116447050402796712E+02    0.322338356254925698E-01    0.577921235561370850E+01    0.867098106803041002E+00    0.955366194248199463E+01    0.363109350204467773E+00    0.594587799900064162E+00    0.420820771708641406E+01    0.822947032425390357E+00    0.113981007732132838E+03   -0.999000000000000022+100   -0.605896350544151829E+01    1
    0.132574901932793621E+01    0.135834869223947531E-01    0.253442290947227256E+00    0.165008127434421253E+00    0.733528116482622949E+00    0.812478756904602051E+01    0.180810991516923286E+00    0.119198209047317505E+02    0.197087359428405762E+01    0.689315828018717491E+00    0.903662434522661506E+01    0.100295400892155273E+01    0.146763516401484617E+01   -0.999000000000000022+100   -0.606146350544153112E+01    1
    0.123183948935034326E+01   -0.160016336898511163E+00   -0.148767168145804152E+00    0.298706765055511581E+00    0.782345811421366721E+00    0.143487175703048706E+02    0.116860670420683888E+01    0.822430640459060669E+01    0.133761203289031982E+01    0.602339805265328043E+00    0.327458590614314504E+01    0.895760622848894572E+00    0.319273569118577178E+02   -0.999000000000000022+100   -0.606396350544153950E+01    1
    0.960853549752972880E+00   -0.668953776227712710E-01    0.439274976295775776E+00    0.303033811872874016E-01    0.187172332304693398E+02    0.172081923484802246E+01    0.106523601064720719E+01    0.149022969603538513E+02    0.196675539016723633E+00    0.798810219604178307E+00    0.106804088447443979E+01    0.926327703469104868E+00    0.122990403902261832E+03   -0.999000000000000022+100   -0.606646350544153368E+01    1
    0.103535696623372275E+01   -0.180263428567341483E+00   -0.151819956734194295E+00    0.885524773488703772E+03    0.413553130294901150E+00    0.114581465721130371E+02    0.152399728989510752E+01    0.123703676462173462E+02    0.113957405090332031E+01    0.119880787107676934E+01    0.149906769336405499E+01    0.933604015963663825E+00    0.346594323782076231E+03   -0.999000000000000022+100   -0.606896350544153407E+01    1
    0.110416357430162670E+01   -0.192835650055252744E+00   -0.388577256068264210E+00    0.625619627296253611E+03    0.198552275168105865E+03    0.533282780647277832E+01    0.164938029271594577E+01    0.139306998252868652E+02    0.118838667869567871E+00    0.104179732345594878E+01    0.521522150057998779E+01    0.998431935332240728E+00    0.123135013606032032E+03   -0.999000000000000022+100   -0.607146350544153712E+01    1
    0.117728721150199456E+01    0.704615131250540816E-01    0.693347448848349451E-01    0.595147789013597794E+01    0.346716786105458960E-01    0.326104056835174561E+01    0.173495890628000859E+00    0.820859491825103760E+01    0.117625236511230469E+00    0.969188019748350338E+00    0.777817631190660741E+01    0.950561685581223781E+00    0.582320781403538064E+02   -0.999000000000000022+100   -0.607396350544151886E+01    1
    0.107417835545830864E+01   -0.206552546502843742E+00   -0.464452648554322500E+00    0.322616519908988722E-01    0.727738734206585858E+00    0.893395495414733887E+01    0.519101230431349148E+00    0.976609647274017334E+01    0.369452238082885742E+00    0.921034784908717596E+00    0.101465859858580720E+01    0.929102893731634238E+00    0.116667231084902937E+03   -0.999000000000000022+100   -0.607646350544150149E+01    1
    0.940067109842672610E+00   -0.415788071926919758E-01   -0.163486387760473556E+00    0.385874470749658158E+02    0.718509471596232530E+01    0.175527095794677734E+01    0.714194915983526690E+00    0.143244507908821106E+02    0.252656579017639160E+00    0.861769862653075647E+00    0.280945440519331946E+01    0.945894684841404154E+00    0.439616008950755699E+02   -0.999000000000000022+100   -0.607896350544150277E+01    1
    0.988865287253261283E+00   -0.902758309708302231E-01   -0.305760061124866589E+00    0.229746314217738057E-01    0.150442853253996645E+03    0.273164761066436768E+01    0.135751247974715578E+00    0.677414327859878540E+01    0.452477574348449707E+00    0.696377602712189625E+00    0.167316700940955210E+01    0.953453859242467172E+00    0.153065843710732508E+03   -0.999000000000000022+100   -0.608146350544151737E+01    1
    0.916439934691147373E+00    0.321070350834547075E-01   -0.359182196188167324E+00    0.117704248423956426E-01    0.990388845504948812E+01    0.631342518329620361E+01    0.106835846875839580E+01    0.658655583858489990E+01    0.605485200881958008E+00    0.637312867107280634E+00    0.941667358976675750E+01    0.881640297324945421E+00    0.131002393793762395E+01   -0.999000000000000022+100   -0.608396350544153197E+01    1
    0.954287219697490086E+00   -0.980667707548272954E-01   -0.245147482311058568E+00    0.854438596813025697E+03    0.672849499142286245E+01    0.605567646026611328E+01    0.783995366675900196E+00    0.140208962559700012E+02    0.652372241020202637E+00    0.927327429023836247E+00    0.167050744447385502E+01    0.898399421484518124E+00    0.193856573946113357E+02   -0.999000000000000022+100   -0.608646350544153236E+01    1
    0.147361712090844899E+01   -0.416382161371153137E+00   -0.330548769170364076E+00    0.111223734741505136E-01    0.301057449340637384E+00    0.859340727329254150E+01    0.469489925816537534E+00    0.656860828399658203E+01    0.647842884063720703E-02    0.408017309777474135E+00    0.222775837440819080E+01    0.822792274975774451E+00    0.463576130008438181E+01   -0.999000000000000022+100   -0.608896350544152032E+01    1
    0.939582081774402944E+00    0.378565948113047779E+00    0.119032977565029213E-01    0.243344295779543813E+03    0.405502951839911034E+02    0.138477097749710083E+02    0.230276962728645423E+00    0.908893078565597534E+01    0.304772615432739258E+00    0.777480227004456070E+00    0.199970706982815938E+01    0.916610213600342116E+00    0.158712515169434676E+01   -0.999000000000000022+100   -0.609146350544151804E+01    1
    0.871142089816825282E+00    0.380773787910536010E+00    0.554703996231771107E-01    0.216716848876075951E+00    0.678600439676595307E-01    0.131882479190826416E+02    0.119291796840785946E+00    0.677303284406661987E+01    0.410412311553955078E+00    0.777524954161828430E+00    0.125733931532318177E+01    0.949250836331106074E+00    0.813004723977149069E+03   -0.999000000000000022+100   -0.609396350544151844E+01    1
    0.100386973312705075E+01    0.227214822964251412E+00   -0.258854010534328549E+00    0.139674627331994539E+01    0.468827606101423200E+01    0.106423877477645874E+02    0.947859934020372830E+00    0.127651324868202209E+02    0.767735242843627930E+00    0.506545569199215118E+00    0.536357844248440774E+01    0.909498342105905300E+00    0.822616868482991670E+01   -0.999000000000000022+100   -0.609646350544151083E+01    1
    0.101128685080239245E+01   -0.239106735292719363E+00    0.287647406781816439E+00    0.768456278961505812E+00    0.627487957343185787E+01    0.109649043083190918E+02    0.158682087488468415E+01    0.732315033674240112E+01    0.849292874336242676E+00    0.679442816071944899E+00    0.144471199022236418E+01    0.874825214415763441E+00    0.635335601380817138E+03   -0.999000000000000022+100   -0.609896350544150234E+01    1
    0.104565191257197609E+01   -0.109033568743392484E+00    0.107090452837375366E+00    0.980340077797777525E+02    0.740774065143302664E+03    0.838483691215515137E+01    0.115810796572680630E+01    0.103398308157920837E+02    0.709287762641906738E+00    0.100022770074421574E+01    0.489657567569145424E+01    0.949817292903635146E+00    0.110484891528840706E+03   -0.999000000000000022+100   -0.610146350544149918E+01    1
    0.704922440455425736E+00    0.164979119010109421E+00   -0.701394607506438672E-01    0.500777633156333279E+00    0.140250516251573387E+01    0.100485390424728394E+02    0.154584893593039285E+01    0.143021750450134277E+02    0.678079724311828613E+00    0.675061384307939605E+00    0.169729956944191618E+01    0.926233664591553651E+00    0.123940674761854233E+02   -0.999000000000000022+100   -0.610396350544150579E+01    1
    0.134673351098560135E+01   -0.762994962918834840E-01   -0.122069436076271867E+00    0.330708547095304528E+01    0.554414468062060539E+01    0.513906836509704590E+01    0.286013364568662609E+00    0.124295631051063538E+02    0.344998717308044434E+00    0.121766922787626530E+01    0.152884047934262224E+01    0.852355246177625481E+00    0.603297831144169550E+01   -0.999000000000000022+100   -0.610646350544152394E+01    1
    0.121437673118815281E+01   -0.235855936814204747E+00   -0.121330715546915602E+00    0.137314089407346671E+03    0.613246597922849843E-01    0.934354960918426514E+01    0.437868648721599141E+00    0.870255500078201294E+01    0.567252635955810547E-01    0.993616535829863645E+00    0.143066071412443696E+01    0.801631755976921934E+00    0.152705234506194056E+02   -0.999000000000000022+100   -0.610896350544153233E+01    1
    0.940735635757419031E+00    0.506119423846188646E-01    0.135754662953159549E+00    0.282486081639783809E-01    0.455787484180957936E+00    0.129007530212402344E+02    0.169678365742218423E+00    0.131820791959762573E+02    0.348348736763000488E+00    0.101842973439994688E+01    0.179360637161179337E+01    0.856814976952237517E+00    0.163060294640075711E+03   -0.999000000000000022+100   -0.611146350544151318E+01    1
    0.127856141509384891E+01    0.555424358024820316E-02   -0.398848302884887373E+00    0.132074299803114758E-01    0.558532561987979514E+00    0.784473025798797607E+01    0.405312075530281424E+00    0.140607896447181702E+02    0.281546354293823242E+00    0.853425201062827599E+00    0.619584505940906816E+01    0.934355572061466133E+00    0.173860815214909223E+03   -0.999000000000000022+100   -0.611396350544150202E+01    1
    0.911053192393326494E+00   -0.286783025869281789E-01   -0.640525596329714619E-01    0.117514152995965793E+01    0.163376617351831377E+01    0.171104264259338379E+01    0.476410291464400670E+00    0.145557841658592224E+02    0.376938462257385254E+00    0.580195260181976424E+00    0.854574403051947407E+01    0.927131823060458049E+00    0.270712822088416516E+02   -0.999000000000000022+100   -0.611646350544151840E+01    1
    0.877502819526562838E+00    0.654745891359867493E-01    0.113484404209015219E+00    0.765406137099169314E+03    0.228328824578408302E+03    0.292838358879089355E+01    0.135843584075589885E+00    0.693138957023620605E+01    0.146847462654113770E+01    0.712429034145235507E+00    0.944090340375770865E+01    0.913297863202382487E+00    0.202095422194089984E+02   -0.999000000000000022+100   -0.611896350544151613E+01    1
    0.869493990196258393E+00    0.273066761447101070E-01    0.194092012411863801E+00    0.259046093032184501E+03    0.136664945238375524E+00    0.148130447864532471E+02    0.172661037631194225E+01    0.135137566924095154E+02    0.368560552597045898E+00    0.117888704573110070E+01    0.220629011702655209E+01    0.890421834812388679E+00    0.660278721360835902E+03   -0.999000000000000022+100   -0.612146350544151030E+01    1
    0.741526428836040474E+00    0.153837705925073259E-01   -0.747338859391240146E-01    0.362308343802985355E+01    0.100107905113263040E+01    0.118034290075302124E+02    0.923931638933102373E+00    0.129405534267425537E+02    0.322895526885986328E+00    0.614289158972078586E+00    0.112489687793848137E+01    0.908888013818148321E+00    0.636640614497870860E+01   -0.999000000000000022+100   -0.612396350544150803E+01    1
    0.877401868625311665E+00   -0.134266025827821274E-01   -0.358034341027186120E+00    0.590328223602514424E+01    0.496491235424282140E+00    0.104532604217529297E+02    0.896619915876445961E+00    0.105000615119934082E+02    0.853674054145812988E+00    0.822375279575700557E+00    0.207723271431125900E+01    0.908735253773716334E+00    0.538510675643576153E+01   -0.999000000000000022+100   -0.612646350544151108E+01    1
    0.806346136201392727E+00    0.315648531247370356E+00    0.681514736823819883E-01    0.160331662266278330E+01    0.187028558071583895E+01    0.125372116565704346E+02    0.304152135705020366E+00    0.109695813059806824E+02    0.147537469863891602E+01    0.640049815837348435E+00    0.515946111749883407E+01    0.961024552340815297E+00    0.214317604586108139E+02   -0.999000000000000022+100   -0.612896350544151858E+01    1
    0.926367500893915619E+00    0.339554000435462744E+00   -0.214818370892633309E+00    0.420953168019284618E-01    0.141602840652749773E+02    0.574861335754394531E+01    0.920582425354230294E+00    0.131805860996246338E+02    0.120133769512176514E+01    0.829690621661941519E+00    0.129951724837112570E+01    0.895219742291055165E+00    0.267166506730877096E+01   -0.999000000000000022+100   -0.613146350544150476E+01    1
    0.115923963405372166E+01    0.143541782536027979E+00   -0.445350550665645772E-01    0.777961545388860287E+02    0.276811133797889297E+00    0.672008752822875977E+01    0.138894548039826660E+01    0.101620128750801086E+02    0.998493313789367676E+00    0.770366906293087017E+00    0.118727864168993968E+01    0.939242610431753278E+00    0.318744591168277680E+03   -0.999000000000000022+100   -0.613396350544150160E+01    1
    0.103432358387651413E+01   -0.662392355612874822E-01    0.278123163225647285E+00    0.448355102458030327E-01    0.952217246175063792E+03    0.141894165277481079E+02    0.120202736159015067E+01    0.140025463700294495E+02    0.132132077217102051E+01    0.738784840660519748E+00    0.901252539271747111E+01    0.920733414371073255E+00    0.762412885198218646E+03   -0.999000000000000022+100   -0.613646350544149932E+01    1
    0.129269502805766257E+01    0.231030937786984941E+00   -0.176985454407054293E+00    0.149833009413186773E-01    0.174280543512154718E-01    0.537140846252441406E+01    0.153404525895550159E+01    0.735928416252136230E+01    0.859311580657958984E+00    0.101357692783944819E+01    0.697346330113224422E+01    0.975993970517427423E+00    0.567928288438395601E+01   -0.999000000000000022+100   -0.613896350544150327E+01    1
    0.805855406327453005E+00   -0.646066330205695011E-01    0.115548416583892158E+00    0.109532267649245895E+03    0.575689780390492345E+02    0.516223394870758057E+01    0.364882174426909067E+00    0.137944409251213074E+02    0.241609573364257812E+00    0.791329429242049964E+00    0.377421910649453718E+01    0.900546176316443736E+00    0.162775790542071008E+01   -0.999000000000000022+100   -0.614146350544151343E+01    1
    0.106448624672405567E+01    0.115362232788163030E+00    0.681347490180944371E-01    0.382123394141631877E+03    0.754369670060639347E-01    0.941703176498413086E+01    0.862485840169753826E+00    0.142291456460952759E+02    0.322848677635192871E+00    0.379570492282614025E+00    0.522709588805745096E+01    0.903977580825516824E+00    0.648054859528393568E+01   -0.999000000000000022+100   -0.614396350544152714E+01    1
    0.992548415135506956E+00   -0.784275297848955194E-01    0.788731671025167703E-02    0.362263743291513777E+03    0.489182538955263357E+01    0.739672434329986572E+01    0.492683611773488239E+00    0.882776319980621338E+01    0.209893941879272461E+00    0.528693265913777077E+00    0.112807337348198300E+01    0.870021172183038316E+00    0.573566901934819242E+02   -0.999000000000000022+100   -0.614646350544152309E+01    1
    0.623513062597218060E+00    0.149638720766366223E+00   -0.421543528264030964E+00    0.315467651399892723E+01    0.346841909811657800E+00    0.825857234001159668E+01    0.104554052833568251E+00    0.136973458528518677E+02    0.197659444808959961E+01    0.105599415267618157E+01    0.341238752282971047E+01    0.951941578752474649E+00    0.112671655453066482E+02   -0.999000000000000022+100   -0.614896350544151282E+01    1
    0.992815385929142757E+00    0.219393400264604188E-01    0.226484164448124831E+00    0.381573647837000635E+03    0.125707049053610964E+01    0.260074090957641602E+01    0.134906540417136178E+00    0.106133857369422913E+02    0.927895784378051758E+00    0.444139933367678874E+00    0.811877537365980828E+01    0.951997685872811084E+00    0.107669262130275190E+01   -0.999000000000000022+100   -0.615146350544152742E+01    1
    0.138402556684088784E+01    0.115326145764676549E+00    0.115108286684754174E+00    0.213449771796941808E-01    0.284623321227028159E+00    0.133544666767120361E+02    0.166010515313747747E+00    0.149941858649253845E+02    0.518376350402832031E+00    0.859749947653950075E+00    0.330431115802923792E+01    0.839886534032722398E+00    0.551444573975428298E+01   -0.999000000000000022+100   -0.615396350544151360E+01    1
    0.882435814467074864E+00    0.576667970434443650E-01    0.217396248401706071E+00    0.167619723703372415E+03    0.525096258781762915E+00    0.119670917987823486E+02    0.757355071597576202E+00    0.140267792344093323E+02    0.146425986289978027E+01    0.881780241123051534E+00    0.121924215163246941E+01    0.874310876292859307E+00    0.980017622772014931E+02   -0.999000000000000022+100   -0.615646350544150067E+01    1
    0.113384959604443680E+01    0.708979824792691274E-03    0.656900496506977183E-01    0.124085073426245529E+01    0.740797855688408585E-01    0.106768679618835449E+01    0.214570347565548658E+00    0.142658373713493347E+02    0.194610941410064697E+01    0.769778351850395004E+00    0.372705322524273441E+01    0.880565009408051602E+00    0.110108977958333352E+02   -0.999000000000000022+100   -0.615896350544150195E+01    1
    0.517763632629963277E+00    0.225279615477260386E+00   -0.682809505709175944E-02    0.428700439040053460E+01    0.207553513127706445E-01    0.789009344577789307E+01    0.285976187719317487E+00    0.123493900895118713E+02    0.184141230583190918E+01    0.702872321556208823E+00    0.140239390973519784E+01    0.903795590999128984E+00    0.985554389030384641E+02   -0.999000000000000022+100   -0.616146350544151922E+01    1
    0.773546627247355345E+00    0.130645513993353529E+00    0.191076541075978629E+00    0.172626235579745639E+02    0.355090540301608915E+01    0.183903205394744873E+01    0.136202125994056428E+00    0.893155127763748169E+01    0.472683191299438477E+00    0.522894279709446130E+00    0.821094131474657374E+01    0.828915494526671459E+00    0.228508016784007339E+03   -0.999000000000000022+100   -0.616396350544152849E+01    1
    0.829315221036442507E+00    0.192111063802349741E+00    0.897735852062894468E-01    0.139140875121839485E+03    0.311480236132639088E-01    0.328810560703277588E+01    0.483800015801559902E+00    0.658232331275939941E+01    0.652723670005798340E+00    0.105239035103900447E+01    0.681227242861125060E+01    0.962521824763131084E+00    0.176395885956926293E+03   -0.999000000000000022+100   -0.616646350544150668E+01    1
    0.111254384805294237E+01    0.462783578058094891E+00   -0.882128156527048485E-01    0.216134516182443170E+00    0.478547995402912889E+02    0.817206084728240967E+01    0.192162001544430927E+01    0.893762111663818359E+01    0.130165338516235352E+00    0.796643947352673076E+00    0.117998575456721544E+01    0.918589138507060365E+00    0.388469262277847065E+03   -0.999000000000000022+100   -0.616896350544149996E+01    1
    0.677267952423649788E+00    0.241699416393785192E-01   -0.705771882219792257E-01    0.421187389635373766E+01    0.533310665348640175E-01    0.190355789661407471E+01    0.162545111057543296E+00    0.111608925461769104E+02    0.266156792640686035E+00    0.982554727470091094E+00    0.272260080589997644E+01    0.103224382172628526E+01    0.253247276542431043E+01   -0.999000000000000022+100   -0.617146350544152167E+01    1
    0.122244662680121685E+01   -0.438815356088177566E+00    0.462201971933844158E+00    0.461330907040359151E+02    0.735685380407551179E+03    0.547673130035400391E+01    0.252331173260298136E+00    0.147746685147285461E+02    0.192860901355743408E+01    0.638002474212575388E+00    0.151850891515185249E+01    0.869063661485317551E+00    0.197176429730738541E+02   -0.999000000000000022+100   -0.617396350544153449E+01    1
    0.864425273411525641E+00    0.184468475922270086E+00   -0.311732240871388455E+00    0.153473426452113038E+00    0.259453491702597887E+03    0.874350833892822266E+01    0.146540512327692884E+00    0.647482037544250488E+01    0.156077885627746582E+01    0.448533902069681745E+00    0.497609320586835224E+01    0.895378060756359617E+00    0.702067778801292661E+02   -0.999000000000000022+100   -0.617646350544151179E+01    1
