

    0.316380582908739812E-72    0.724211445153168734E+04    0.885260503079880134E+00    0.238595303013081017E+00    0.747839238000870127E-01    0.655553894172911655E-01    0.561127045612822940E+03    0.114308947821332989E+02    0.149010424090267102E+00    0.974774747156426868E+00    0.109913962577639346E+01    0.729705876621482119E+00    0.457845901000754552E+01    0.878944770305309930E+00    0.266549930579832392E+03
    0.745439884869953404E-98    0.736013481911053441E+04    0.966098007736949871E+00    0.410408403899546081E+00   -0.924971293787036491E-01    0.655201759662811661E-01    0.426602140219839470E+02    0.115819253200619130E+02    0.138772372898488450E+01    0.292984374728612540E+01    0.122636976567550415E+01    0.888782722949663317E+00    0.510097312648174039E+01    0.855338351028843702E+00    0.842126109740634547E+03
    0.359495774538747258E-90    0.732475200176312501E+04    0.706655206514551937E+00    0.295430491818083951E+00    0.288984709369437300E-01    0.209390811508964714E+00    0.667673915149011634E+02    0.115672055791219694E+02    0.337591498165148107E+00    0.361842641762410810E+01    0.189280414798108598E+01    0.541620205319306214E+00    0.495348547744611611E+01    0.929133570545468301E+00    0.374957210971720770E+03
    0.114640716460337882E-96    0.735466882165949482E+04    0.948676369913315387E+00    0.133588634010677297E-01    0.318415431146862118E-01    0.390024303804122852E+01    0.110839383602159884E+02    0.112704516868286344E+02    0.104523887566839960E+00    0.480886591040266786E+01    0.139029377226653383E+01    0.617412747643248272E+00    0.451310769728499750E+01    0.782848126384002807E+00    0.218373517725091055E+02
    0.217434927330142049E-96    0.735338862848365352E+04    0.107208477042338046E+01   -0.137706980778922183E+00    0.288600273072360358E+00    0.199377174431408477E+01    0.854695894137464829E+00    0.114450728818376710E+02    0.127851951801394720E+00    0.263664919583284441E+01    0.702836791080302614E+00    0.385127265332304403E+00    0.475884857994527799E+01    0.936533366648237497E+00    0.648944013854438708E+03
    0.121398603838994192E-60    0.718876814227411887E+04    0.108094278965026702E+01    0.612647722652809937E-01    0.436834445674789851E+00    0.887028395802003877E+00    0.358881911828372757E+00    0.115639418248500903E+02    0.212923106537311418E+00    0.666934608091467651E+00    0.749013428527882885E+00    0.473138062230254453E+00    0.463076519809401876E+01    0.943168642593031792E+00    0.784511683973253753E+03
    0.322319563039832901E-80    0.727891861777957365E+04    0.101947579178445746E+01    0.126607293434322532E+00    0.504307638965205279E-01    0.299669317872365149E+01    0.287204594475226482E+01    0.113532451544338073E+02    0.111632191725745886E+00    0.339532431932081735E+01    0.556239931422421452E+00    0.502872191668242041E+00    0.498118964627164207E+01    0.945875360207586002E+00    0.170663895611984998E+03
    0.366592163885800602E-40    0.709445439739033009E+04    0.937103131590198535E+00    0.554727981763431591E-01    0.260737375858123455E+00    0.197920587935861336E+01    0.358621911255489617E-01    0.113956646954040863E+02    0.156410027319242750E+00    0.134863974263649844E+01    0.191094084631589917E-01    0.457664595463419199E+00    0.419086353126145994E+01    0.946291723951366626E+00    0.392683973199825118E+03
    0.119826306082279347E-97    0.735918551142198976E+04    0.120798231435079195E+01    0.201849940512637202E-01   -0.226536630244728943E-02    0.129184401469297372E+01    0.783597309127477049E+00    0.114696383709223841E+02    0.156518410983419787E+00    0.539787274521722704E+01    0.854804270928755106E+00    0.505340077838931423E+00    0.474371895960698353E+01    0.918981948655435255E+00    0.668093167209844296E+03
    0.468980286462145802E-40    0.709396177584160432E+04    0.100699916419677371E+01    0.387880980206305181E-01    0.666192824853542725E-01    0.310113539012842276E+00    0.191096142152269388E+00    0.117525477104708429E+02    0.134389536064652981E+00    0.182114430152614970E+01    0.164842165972746613E+01    0.368846773850125931E+00    0.410925564884160988E+01    0.867128347249641163E+00    0.315485583003428189E+03
    0.239237007278756139E-61    0.719201656177059340E+04    0.100158898306091348E+01    0.223835259025740974E+00    0.250745424260858607E+00    0.740355312395823528E+00    0.766878857988170548E+01    0.117290780170917408E+02    0.212067293207575697E+00    0.211710380829481259E+01    0.171136505736315270E+01    0.632272814477771616E+00    0.421306098581631083E+01    0.858246108570776101E+00    0.389601334515919689E+03
    0.386053534774920389E-66    0.721408537004421123E+04    0.123811249625952424E+01    0.321717514619644304E-01    0.770137412432319313E-01    0.424434332513169699E-01    0.238687796091364994E+02    0.113923709014652879E+02    0.138390363060192034E+00    0.308340620524921061E+01    0.119360097118618302E+01    0.327493176295902411E+00    0.544997267823473219E+01    0.897942198505290556E+00    0.704441544698331427E+03
    0.309826945631014601E-85    0.730202352787652399E+04    0.116847349566509129E+01    0.257250254973781844E+00    0.920388571506504244E-01    0.936817614592004577E-01    0.327393410227007053E+03    0.116066796641134466E+02    0.161661159219042755E+00    0.230475767982558999E+01    0.154202903702428262E+01    0.537653726374029972E+00    0.495566791730512257E+01    0.844677724216086001E+00    0.116458243185241898E+03
    0.285493395735376635E-75    0.725613541602694750E+04    0.122873890028885180E+01   -0.633793941945007405E-01    0.110021860941051458E+00    0.138675707231488872E-01    0.324906573684566533E-01    0.112886106747493127E+02    0.116237103603475153E+00    0.293878075793888227E+01    0.524098983334526536E+00    0.756300939212143364E+00    0.450909254765778300E+01    0.893245318859413051E+00    0.585177147268871749E+03
    0.278946652010809563E-95    0.734828521643560089E+04    0.110067280608111129E+01    0.702747761552870165E-01    0.802167939562750537E-01    0.101323426094353430E+01    0.124194335982750630E+03    0.112477374845440998E+02    0.198878415458243779E+00    0.304845500833993155E+01    0.846801474087473860E+00    0.720977254973890647E+00    0.441902660208706521E+01    0.835230566323958978E+00    0.466810461519690421E+03
    0.550615963656064884E-64    0.720416490660320778E+04    0.101592469087243353E+01    0.416409081270347037E+00    0.548571335145282418E-01    0.228782115568729912E-01    0.136956918198022845E-01    0.116901058633111727E+02    0.261337098270776003E+00    0.373649107482075227E+01    0.119992005754104336E+01    0.727006817623299106E+00    0.443291841504485085E+01    0.931672109498349443E+00    0.957181298721127746E+03
    0.123384627165548285E-08    0.694926683830595903E+04    0.103149920592977629E+01    0.367985081471288555E+00    0.326590815479806118E+00    0.260706636578085758E-01    0.196644255939555945E+01    0.118666521053787655E+02    0.118372321879592207E+00    0.194705716525818473E+00    0.149271232924102604E+01    0.675535026259009075E+00    0.439009239152583408E+01    0.100386737448172036E+01    0.684726834968326248E+01
    0.248930339419550721E-98    0.736232842190586598E+04    0.576195509938012163E+00    0.230755433699343038E+00    0.214944030774463224E-01    0.587162115400840304E-01    0.183618653742051464E+03    0.115038381614760929E+02    0.112694445643894747E+00    0.171488822785818495E+01    0.172244856673710856E+01    0.627395177144866922E+00    0.492516120827831827E+01    0.887833835642686586E+00    0.247683858576107774E+01
    0.179767013431177059E-93    0.733995359388255292E+04    0.904395819617228258E+00    0.480218453512786636E+00    0.222841975781684798E+00    0.546861085540680580E+00    0.165735929167495105E+00    0.116182551868582138E+02    0.138408631106238522E+00    0.180925559826478177E+01    0.110719861708854528E+01    0.984248915081876619E+00    0.383449809222017413E+01    0.872500414468066365E+00    0.102309398242646488E+02
    0.125132823486317194E-87    0.731304714452981898E+04    0.142367318362796391E+01    0.170670459376213585E+00    0.177660799266618485E+00    0.609214316048997326E-01    0.474256605381702320E-01    0.115807448276333282E+02    0.105324884203998992E+00    0.316686601411492941E+01    0.659081379066648210E+00    0.103004616391126413E+01    0.504134581629255152E+01    0.943882072226298052E+00    0.534313674726104253E+02
    0.957647657022670225E-98    0.735963380825746935E+04    0.792323648661744318E+00    0.410245714222600921E+00    0.711666558012167827E-01    0.238094581860164384E+00    0.183827569598074536E+01    0.118210743379393843E+02    0.146665719191607480E+00    0.275439284353151681E+01    0.164741676796855852E+01    0.881079055814596335E+00    0.441755402380974171E+01    0.961542763227608899E+00    0.763876568937425873E+02
    0.969558746674455175E-96    0.735039874559047712E+04    0.101020940505341850E+01    0.869461200562834380E-01    0.139354615700610224E+00    0.326529716322230934E+00    0.131785663440361711E+01    0.113834202660996215E+02    0.100163520065266978E+00    0.470112156591103236E+01    0.106148547406552529E+01    0.545282679609203624E+00    0.400662527624377862E+01    0.953029367295733065E+00    0.251743507902511006E+02
    0.104451753275645295E-75    0.725814640327275265E+04    0.996256144277373079E+00    0.310872446281147463E+00    0.293939185919111390E+00    0.166461333672858966E-01    0.134018007448991039E+01    0.117266846066844348E+02    0.130252811795982359E+00    0.108920716823952746E+01    0.173548522995159327E+01    0.479569423270618356E+00    0.354877623767026051E+01    0.909393193639413511E+00    0.951880190628268963E+02
    0.999999998766153642E+00    0.690824057931545030E+04    0.921048433942282085E+00    0.389110747607516572E+00    0.151653659069746066E+00    0.472124897671285793E+00    0.388546599677161630E+01    0.116024938707764829E+02    0.127291688913502815E+00    0.312898172112505035E+01    0.167869418493996814E+01    0.431755895305059034E+00    0.373489641374002446E+01    0.913852236467417756E+00    0.805020987995953078E+03
    0.473742162662217905E-87    0.731038456962577766E+04    0.893577617262924617E+00    0.139771217533201791E+00    0.129745567303576892E+00    0.188659785452454920E+01    0.317007952298026252E+00    0.118926542322460058E+02    0.273205602183741458E+00    0.489486263911665631E+01    0.170121792656078652E+01    0.497450067724142186E+00    0.504397821922404965E+01    0.927706881907758518E+00    0.535274492506064689E+03
    0.389493222207667166E-72    0.724169865033429869E+04    0.104702539714411946E+01    0.216409858223033658E+00    0.232247644789074115E+00    0.190144171266368282E-01    0.710071344495890183E-01    0.119250170779394047E+02    0.130711642714175819E+00    0.173485225737071458E+01    0.150782063422422752E+01    0.630906696232196085E+00    0.416074876712110164E+01    0.976662832155033023E+00    0.924792274667881088E+03
    0.430453426016271919E-29    0.704347634700015624E+04    0.951361809601101172E+00    0.346346882407360834E+00    0.139326835709662866E+00    0.309990959513978748E+01    0.979127609688133060E+00    0.118400932690278928E+02    0.132083546556042597E+00    0.150085346979133361E+01    0.533860544916500146E+00    0.576129016471122801E+00    0.432420381194025261E+01    0.950769243534935860E+00    0.896299200793742870E+02
    0.102954811319522473E-41    0.710159948716264171E+04    0.656687358004367727E+00    0.365934188944451233E+00    0.177863609544104267E+00    0.292568278422048671E+02    0.227854556071934189E+01    0.115399859862954983E+02    0.109737194057122484E+00    0.463213091605856686E+01    0.721537465096238284E+00    0.578893141685659196E+00    0.509901164855911304E+01    0.945421842605228324E+00    0.439086144888172953E+03
